context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;input_token_position_4;input_token_position_5;input_token_position_6;input_token_position_7;input_token_position_8;input_token_position_9;input_token_position_10;input_token_position_11;input_token_position_12;input_token_position_13;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3;target_token_position_4;target_token_position_5;target_token_position_6;target_token_position_7;target_token_position_8;target_token_position_9;target_token_position_10;target_token_position_11;target_token_position_12;target_token_position_13
2;44;38;43;133;6;3;0;0;0;0;0;0;0;2;43;42;144;4;3;0;0;0;0;0;0;0;0;43;42;144;4;3;0;0;0;0;0;0;0;0;0
2;37;80;36;12;122;118;73;303;307;220;6;3;0;2;35;81;45;10;61;319;318;312;320;234;4;3;0;35;81;45;10;61;319;318;312;320;234;4;3;0;0
2;39;38;78;10;215;6;3;0;0;0;0;0;0;2;37;80;38;230;4;3;0;0;0;0;0;0;0;37;80;38;230;4;3;0;0;0;0;0;0;0;0
2;40;36;289;10;25;115;111;165;73;268;135;6;3;2;36;34;23;111;316;133;104;40;23;111;173;95;89;36;34;23;111;316;133;104;40;23;111;173;95;89;3
2;41;36;163;45;37;28;73;130;6;3;0;0;0;2;35;34;227;8;39;27;312;74;95;98;4;3;0;35;34;227;8;39;27;312;74;95;98;4;3;0;0
2;37;56;38;236;6;3;0;0;0;0;0;0;0;2;48;54;72;243;4;3;0;0;0;0;0;0;0;48;54;72;243;4;3;0;0;0;0;0;0;0;0
2;18;42;47;45;25;122;303;174;6;3;0;0;0;2;41;47;8;250;4;3;0;0;0;0;0;0;0;41;47;8;250;4;3;0;0;0;0;0;0;0;0
2;44;38;43;17;257;101;115;142;6;3;0;0;0;2;43;42;14;154;308;107;108;4;3;0;0;0;0;43;42;14;154;308;107;108;4;3;0;0;0;0;0
2;37;69;36;21;101;52;93;6;3;0;0;0;0;2;35;69;45;19;74;215;4;3;0;0;0;0;0;35;69;45;19;74;215;4;3;0;0;0;0;0;0
2;39;38;59;14;99;273;173;253;6;3;0;0;0;2;37;57;16;95;310;188;4;3;0;0;0;0;0;37;57;16;95;310;188;4;3;0;0;0;0;0;0
2;40;36;67;37;72;6;3;0;0;0;0;0;0;2;36;34;67;70;71;4;3;0;0;0;0;0;0;36;34;67;70;71;4;3;0;0;0;0;0;0;0
2;41;36;59;61;70;14;308;218;6;3;0;0;0;2;35;34;57;58;52;156;4;3;0;0;0;0;0;35;34;57;58;52;156;4;3;0;0;0;0;0;0
2;37;103;36;28;254;195;6;3;0;0;0;0;0;2;39;131;45;23;74;317;319;260;4;3;0;0;0;39;131;45;23;74;317;319;260;4;3;0;0;0;0
2;18;42;76;19;101;52;91;6;3;0;0;0;0;2;76;85;70;74;310;111;4;3;0;0;0;0;0;76;85;70;74;310;111;4;3;0;0;0;0;0;0
2;44;38;43;10;79;258;174;156;142;6;3;0;0;2;43;42;8;320;74;95;318;319;111;155;4;3;0;43;42;8;320;74;95;318;319;111;155;4;3;0;0
2;37;53;36;12;173;101;306;79;52;6;3;0;0;2;35;50;34;21;319;307;262;4;3;0;0;0;0;35;50;34;21;319;307;262;4;3;0;0;0;0;0
2;39;38;63;10;134;6;3;0;0;0;0;0;0;2;37;66;40;178;4;3;0;0;0;0;0;0;0;37;66;40;178;4;3;0;0;0;0;0;0;0;0
2;40;36;58;10;262;6;3;0;0;0;0;0;0;2;36;34;49;40;268;4;3;0;0;0;0;0;0;36;34;49;40;268;4;3;0;0;0;0;0;0;0
2;41;36;47;45;12;101;270;6;3;0;0;0;0;2;35;34;47;8;23;155;310;154;315;133;4;3;0;35;34;47;8;23;155;310;154;315;133;4;3;0;0
2;37;77;36;105;6;3;0;0;0;0;0;0;0;2;35;78;45;116;4;3;0;0;0;0;0;0;0;35;78;45;116;4;3;0;0;0;0;0;0;0;0
2;18;42;76;28;268;198;197;154;79;6;3;0;0;2;76;85;26;61;318;187;309;74;198;4;3;0;0;76;85;26;61;318;187;309;74;198;4;3;0;0;0
2;44;38;43;22;101;270;46;73;6;3;0;0;0;2;43;42;20;63;150;46;97;4;3;0;0;0;0;43;42;20;63;150;46;97;4;3;0;0;0;0;0
2;37;57;36;110;6;3;0;0;0;0;0;0;0;2;35;55;34;171;4;3;0;0;0;0;0;0;0;35;55;34;171;4;3;0;0;0;0;0;0;0;0
2;39;38;85;45;37;144;6;3;0;0;0;0;0;2;96;70;162;4;3;0;0;0;0;0;0;0;0;96;70;162;4;3;0;0;0;0;0;0;0;0;0
2;40;36;86;50;162;6;3;0;0;0;0;0;0;2;36;34;136;60;176;4;3;0;0;0;0;0;0;36;34;136;60;176;4;3;0;0;0;0;0;0;0
2;41;36;82;37;77;6;3;0;0;0;0;0;0;2;35;34;84;35;78;4;3;0;0;0;0;0;0;35;34;84;35;78;4;3;0;0;0;0;0;0;0
2;37;56;38;32;153;129;6;3;0;0;0;0;0;2;48;54;72;9;151;95;279;46;4;3;0;0;0;48;54;72;9;151;95;279;46;4;3;0;0;0;0
2;18;42;136;75;11;115;101;73;153;81;6;3;0;2;41;148;8;79;15;142;315;61;119;4;3;0;0;41;148;8;79;15;142;315;61;119;4;3;0;0;0
2;44;38;43;166;90;6;3;0;0;0;0;0;0;2;43;42;8;315;312;199;114;4;3;0;0;0;0;43;42;8;315;312;199;114;4;3;0;0;0;0;0
2;37;80;36;24;173;79;6;3;0;0;0;0;0;2;35;81;45;29;312;74;284;4;3;0;0;0;0;35;81;45;29;312;74;284;4;3;0;0;0;0;0
2;39;38;184;287;46;6;3;0;0;0;0;0;0;2;37;302;13;63;204;4;3;0;0;0;0;0;0;37;302;13;63;204;4;3;0;0;0;0;0;0;0
2;40;36;68;37;20;187;128;165;6;3;0;0;0;2;36;34;68;39;290;4;3;0;0;0;0;0;0;36;34;68;39;290;4;3;0;0;0;0;0;0;0
2;41;36;49;37;13;115;257;46;6;3;0;0;0;2;35;34;121;39;9;61;126;202;4;3;0;0;0;35;34;121;39;9;61;126;202;4;3;0;0;0;0
2;37;103;36;28;118;122;302;303;142;6;3;0;0;2;39;131;45;45;316;61;308;107;130;4;3;0;0;39;131;45;45;316;61;308;107;130;4;3;0;0;0
2;18;42;76;21;306;302;92;52;6;3;0;0;0;2;76;85;8;309;63;75;318;319;172;141;4;3;0;76;85;8;309;63;75;318;319;172;141;4;3;0;0
2;44;38;43;194;6;3;0;0;0;0;0;0;0;2;43;42;192;4;3;0;0;0;0;0;0;0;0;43;42;192;4;3;0;0;0;0;0;0;0;0;0
2;37;241;36;192;6;3;0;0;0;0;0;0;0;2;39;254;34;164;4;3;0;0;0;0;0;0;0;39;254;34;164;4;3;0;0;0;0;0;0;0;0
2;39;38;100;10;64;6;3;0;0;0;0;0;0;2;37;112;38;62;4;3;0;0;0;0;0;0;0;37;112;38;62;4;3;0;0;0;0;0;0;0;0
2;40;36;54;124;14;46;46;185;6;3;0;0;0;2;36;34;53;38;65;130;266;63;4;3;0;0;0;36;34;53;38;65;130;266;63;4;3;0;0;0;0
2;41;36;291;74;37;144;6;3;0;0;0;0;0;2;35;34;10;63;75;75;83;65;35;162;4;3;0;35;34;10;63;75;75;83;65;35;162;4;3;0;0
2;37;72;36;28;98;71;280;6;3;0;0;0;0;2;35;71;34;194;4;3;0;0;0;0;0;0;0;35;71;34;194;4;3;0;0;0;0;0;0;0;0
2;18;42;76;27;71;173;122;308;95;6;3;0;0;2;76;85;25;74;151;313;125;4;3;0;0;0;0;76;85;25;74;151;313;125;4;3;0;0;0;0;0
2;44;38;43;208;6;3;0;0;0;0;0;0;0;2;43;42;233;4;3;0;0;0;0;0;0;0;0;43;42;233;4;3;0;0;0;0;0;0;0;0;0
2;37;60;36;114;6;3;0;0;0;0;0;0;0;2;39;59;34;205;4;3;0;0;0;0;0;0;0;39;59;34;205;4;3;0;0;0;0;0;0;0;0
2;39;38;63;29;307;6;3;0;0;0;0;0;0;2;37;66;27;74;99;74;320;187;186;4;3;0;0;37;66;27;74;99;74;320;187;186;4;3;0;0;0
2;40;36;87;37;141;6;3;0;0;0;0;0;0;2;36;34;88;35;149;4;3;0;0;0;0;0;0;36;34;88;35;149;4;3;0;0;0;0;0;0;0
2;41;36;82;37;11;123;52;302;98;6;3;0;0;2;35;34;84;39;174;4;3;0;0;0;0;0;0;35;34;84;39;174;4;3;0;0;0;0;0;0;0
2;37;148;36;25;71;122;221;91;6;3;0;0;0;2;35;159;45;27;154;95;317;319;312;152;4;3;0;35;159;45;27;154;95;317;319;312;152;4;3;0;0
2;18;42;47;45;83;141;6;3;0;0;0;0;0;2;41;47;8;106;35;149;4;3;0;0;0;0;0;41;47;8;106;35;149;4;3;0;0;0;0;0;0
2;44;38;43;232;73;165;213;6;3;0;0;0;0;2;43;42;8;126;95;97;4;3;0;0;0;0;0;43;42;8;126;95;97;4;3;0;0;0;0;0;0
2;37;107;36;28;118;122;302;303;142;6;3;0;0;2;39;109;45;45;316;61;308;107;130;4;3;0;0;39;109;45;45;316;61;308;107;130;4;3;0;0;0
2;39;38;66;10;16;101;101;79;29;303;254;71;3;2;37;23;93;104;151;9;312;74;95;4;3;0;0;37;23;93;104;151;9;312;74;95;4;3;0;0;0
2;40;36;28;252;10;157;28;227;6;3;0;0;0;2;36;34;10;61;285;40;10;61;95;134;15;142;128;36;34;10;61;285;40;10;61;95;134;15;142;128;3
2;41;36;54;10;80;6;3;0;0;0;0;0;0;2;35;34;53;38;81;4;3;0;0;0;0;0;0;35;34;53;38;81;4;3;0;0;0;0;0;0;0
2;37;57;36;12;98;152;6;3;0;0;0;0;0;2;35;55;34;19;312;315;316;73;4;3;0;0;0;35;55;34;19;312;315;316;73;4;3;0;0;0;0
2;18;42;76;29;277;95;6;3;0;0;0;0;0;2;76;85;10;61;95;130;141;4;3;0;0;0;0;76;85;10;61;95;130;141;4;3;0;0;0;0;0
2;44;38;43;244;6;3;0;0;0;0;0;0;0;2;43;42;212;4;3;0;0;0;0;0;0;0;0;43;42;212;4;3;0;0;0;0;0;0;0;0;0
2;37;53;36;62;48;105;6;3;0;0;0;0;0;2;35;50;34;87;32;116;4;3;0;0;0;0;0;35;50;34;87;32;116;4;3;0;0;0;0;0;0
2;39;38;47;237;6;3;0;0;0;0;0;0;0;2;37;47;270;4;3;0;0;0;0;0;0;0;0;37;47;270;4;3;0;0;0;0;0;0;0;0;0
2;40;36;67;37;158;6;3;0;0;0;0;0;0;2;36;34;67;8;60;161;4;3;0;0;0;0;0;36;34;67;8;60;161;4;3;0;0;0;0;0;0
2;41;36;97;37;32;195;6;3;0;0;0;0;0;2;35;34;132;39;23;133;74;259;4;3;0;0;0;35;34;132;39;23;133;74;259;4;3;0;0;0;0
2;37;60;36;121;6;3;0;0;0;0;0;0;0;2;39;59;34;124;4;3;0;0;0;0;0;0;0;39;59;34;124;4;3;0;0;0;0;0;0;0;0
2;18;42;55;10;22;122;273;122;309;276;6;3;0;2;41;56;40;25;74;320;180;4;3;0;0;0;0;41;56;40;25;74;320;180;4;3;0;0;0;0;0
2;44;38;43;25;268;154;174;6;3;0;0;0;0;2;43;42;23;61;308;137;4;3;0;0;0;0;0;43;42;23;61;308;137;4;3;0;0;0;0;0;0
2;37;77;36;204;6;3;0;0;0;0;0;0;0;2;35;78;45;197;4;3;0;0;0;0;0;0;0;35;78;45;197;4;3;0;0;0;0;0;0;0;0
2;39;38;78;10;206;28;93;71;6;3;0;0;0;2;37;80;40;29;74;95;89;44;213;4;3;0;0;37;80;40;29;74;95;89;44;213;4;3;0;0;0
2;40;36;100;143;6;3;0;0;0;0;0;0;0;2;36;34;112;158;4;3;0;0;0;0;0;0;0;36;34;112;158;4;3;0;0;0;0;0;0;0;0
2;41;36;59;61;70;14;308;218;46;6;3;0;0;2;35;34;57;58;101;156;92;4;3;0;0;0;0;35;34;57;58;101;156;92;4;3;0;0;0;0;0
2;37;56;38;159;6;3;0;0;0;0;0;0;0;2;48;54;82;157;4;3;0;0;0;0;0;0;0;48;54;82;157;4;3;0;0;0;0;0;0;0;0
2;18;42;136;75;166;6;3;0;0;0;0;0;0;2;41;148;8;79;224;4;3;0;0;0;0;0;0;41;148;8;79;224;4;3;0;0;0;0;0;0;0
2;44;38;43;146;6;3;0;0;0;0;0;0;0;2;43;42;175;4;3;0;0;0;0;0;0;0;0;43;42;175;4;3;0;0;0;0;0;0;0;0;0
2;37;80;36;15;267;302;303;99;220;6;3;0;0;2;35;81;45;13;93;308;219;163;4;3;0;0;0;35;81;45;13;93;308;219;163;4;3;0;0;0;0
2;39;38;66;10;15;218;275;27;71;306;99;135;3;2;37;94;40;299;13;61;315;312;99;73;75;4;3;37;94;40;299;13;61;315;312;99;73;75;4;3;0
2;40;36;148;51;6;3;0;0;0;0;0;0;0;2;36;34;159;185;4;3;0;0;0;0;0;0;0;36;34;159;185;4;3;0;0;0;0;0;0;0;0
2;41;36;47;45;83;37;140;6;3;0;0;0;0;2;35;34;47;8;106;39;147;4;3;0;0;0;0;35;34;47;8;106;39;147;4;3;0;0;0;0;0
2;37;53;36;133;6;3;0;0;0;0;0;0;0;2;35;50;34;144;4;3;0;0;0;0;0;0;0;35;50;34;144;4;3;0;0;0;0;0;0;0;0
2;18;42;76;180;6;3;0;0;0;0;0;0;0;2;76;85;27;154;95;317;319;312;152;4;3;0;0;76;85;27;154;95;317;319;312;152;4;3;0;0;0
2;44;38;43;13;303;173;303;274;174;6;3;0;0;2;43;42;11;312;99;312;310;217;4;3;0;0;0;43;42;11;312;99;312;310;217;4;3;0;0;0;0
2;37;57;36;290;6;3;0;0;0;0;0;0;0;2;35;55;45;298;4;3;0;0;0;0;0;0;0;35;55;45;298;4;3;0;0;0;0;0;0;0;0
2;39;38;85;45;37;35;101;101;6;3;0;0;0;2;96;70;33;63;63;152;310;102;4;3;0;0;0;96;70;33;63;63;152;310;102;4;3;0;0;0;0
2;40;36;78;10;120;6;3;0;0;0;0;0;0;2;36;34;80;40;167;4;3;0;0;0;0;0;0;36;34;80;40;167;4;3;0;0;0;0;0;0;0
2;41;36;97;10;287;6;3;0;0;0;0;0;0;2;35;34;132;38;291;4;3;0;0;0;0;0;0;35;34;132;38;291;4;3;0;0;0;0;0;0;0
2;37;60;36;183;6;3;0;0;0;0;0;0;0;2;39;59;45;193;4;3;0;0;0;0;0;0;0;39;59;45;193;4;3;0;0;0;0;0;0;0;0
2;18;42;54;10;151;6;3;0;0;0;0;0;0;2;41;53;40;140;4;3;0;0;0;0;0;0;0;41;53;40;140;4;3;0;0;0;0;0;0;0;0
2;44;38;43;208;6;3;0;0;0;0;0;0;0;2;43;42;233;4;3;0;0;0;0;0;0;0;0;43;42;233;4;3;0;0;0;0;0;0;0;0;0
2;37;148;36;159;6;3;0;0;0;0;0;0;0;2;35;159;34;157;4;3;0;0;0;0;0;0;0;35;159;34;157;4;3;0;0;0;0;0;0;0;0
2;39;38;66;10;179;6;3;0;0;0;0;0;0;2;37;49;40;190;4;3;0;0;0;0;0;0;0;37;49;40;190;4;3;0;0;0;0;0;0;0;0
2;40;36;59;234;6;3;0;0;0;0;0;0;0;2;36;34;57;252;4;3;0;0;0;0;0;0;0;36;34;57;252;4;3;0;0;0;0;0;0;0;0
2;41;36;49;29;165;99;198;6;3;0;0;0;0;2;35;34;51;27;74;95;187;4;3;0;0;0;0;35;34;51;27;74;95;187;4;3;0;0;0;0;0
2;37;53;36;62;45;99;155;6;3;0;0;0;0;2;35;50;34;87;34;177;4;3;0;0;0;0;0;35;50;34;87;34;177;4;3;0;0;0;0;0;0
2;18;42;55;10;80;6;3;0;0;0;0;0;0;2;41;56;38;81;4;3;0;0;0;0;0;0;0;41;56;38;81;4;3;0;0;0;0;0;0;0;0
2;44;38;43;239;6;3;0;0;0;0;0;0;0;2;43;42;242;4;3;0;0;0;0;0;0;0;0;43;42;242;4;3;0;0;0;0;0;0;0;0;0
2;37;77;36;24;173;79;6;3;0;0;0;0;0;2;35;78;45;29;312;74;284;4;3;0;0;0;0;35;78;45;29;312;74;284;4;3;0;0;0;0;0
2;39;38;109;10;169;6;3;0;0;0;0;0;0;2;37;118;38;184;4;3;0;0;0;0;0;0;0;37;118;38;184;4;3;0;0;0;0;0;0;0;0
2;40;36;67;37;113;6;3;0;0;0;0;0;0;2;36;34;67;70;120;4;3;0;0;0;0;0;0;36;34;67;70;120;4;3;0;0;0;0;0;0;0
2;41;36;163;37;69;6;3;0;0;0;0;0;0;2;35;34;23;93;185;70;69;4;3;0;0;0;0;35;34;23;93;185;70;69;4;3;0;0;0;0;0
2;37;57;36;180;6;3;0;0;0;0;0;0;0;2;35;55;34;275;4;3;0;0;0;0;0;0;0;35;55;34;275;4;3;0;0;0;0;0;0;0;0
2;18;42;76;17;122;118;211;6;3;0;0;0;0;2;76;85;13;74;99;312;323;4;3;0;0;0;0;76;85;13;74;99;312;323;4;3;0;0;0;0;0
2;44;38;43;25;101;173;129;6;3;0;0;0;0;2;43;42;12;259;319;257;4;3;0;0;0;0;0;43;42;12;259;319;257;4;3;0;0;0;0;0;0
2;37;80;36;74;73;81;272;51;6;3;0;0;0;2;35;81;45;16;163;111;130;163;4;3;0;0;0;35;81;45;16;163;111;130;163;4;3;0;0;0;0
2;39;38;68;37;107;6;3;0;0;0;0;0;0;2;37;68;39;109;4;3;0;0;0;0;0;0;0;37;68;39;109;4;3;0;0;0;0;0;0;0;0
2;40;36;100;10;64;6;3;0;0;0;0;0;0;2;36;34;112;38;62;4;3;0;0;0;0;0;0;36;34;112;38;62;4;3;0;0;0;0;0;0;0
2;41;36;82;37;12;175;118;231;81;6;3;0;0;2;35;34;84;39;10;63;315;316;288;235;61;4;3;35;34;84;39;10;63;315;316;288;235;61;4;3;0
2;37;56;38;157;6;3;0;0;0;0;0;0;0;2;48;54;72;15;142;128;93;4;3;0;0;0;0;48;54;72;15;142;128;93;4;3;0;0;0;0;0
2;18;42;47;45;137;6;3;0;0;0;0;0;0;2;41;47;8;123;4;3;0;0;0;0;0;0;0;41;47;8;123;4;3;0;0;0;0;0;0;0;0
2;44;38;43;30;99;270;115;46;73;152;196;6;3;2;43;42;212;4;3;0;0;0;0;0;0;0;0;43;42;212;4;3;0;0;0;0;0;0;0;0;0
2;37;77;36;27;95;6;3;0;0;0;0;0;0;2;35;78;45;25;63;284;4;3;0;0;0;0;0;35;78;45;25;63;284;4;3;0;0;0;0;0;0
2;39;38;49;235;6;3;0;0;0;0;0;0;0;2;37;51;240;4;3;0;0;0;0;0;0;0;0;37;51;240;4;3;0;0;0;0;0;0;0;0;0
2;40;36;86;50;167;6;3;0;0;0;0;0;0;2;36;34;136;35;181;4;3;0;0;0;0;0;0;36;34;136;35;181;4;3;0;0;0;0;0;0;0
2;41;36;289;191;6;3;0;0;0;0;0;0;0;2;35;34;23;111;316;133;104;35;244;4;3;0;0;35;34;23;111;316;133;104;35;244;4;3;0;0;0
2;37;57;36;119;6;3;0;0;0;0;0;0;0;2;35;55;34;195;4;3;0;0;0;0;0;0;0;35;55;34;195;4;3;0;0;0;0;0;0;0;0
2;18;42;76;28;98;71;211;6;3;0;0;0;0;2;76;85;100;52;236;4;3;0;0;0;0;0;0;76;85;100;52;236;4;3;0;0;0;0;0;0;0
2;44;38;43;24;115;273;152;303;309;95;6;3;0;2;43;42;22;75;199;95;312;323;125;4;3;0;0;43;42;22;75;199;95;312;323;125;4;3;0;0;0
2;37;53;36;62;6;3;0;0;0;0;0;0;0;2;35;50;34;87;4;3;0;0;0;0;0;0;0;35;50;34;87;4;3;0;0;0;0;0;0;0;0
2;39;38;66;94;6;3;0;0;0;0;0;0;0;2;37;103;77;4;3;0;0;0;0;0;0;0;0;37;103;77;4;3;0;0;0;0;0;0;0;0;0
2;40;36;97;10;287;6;3;0;0;0;0;0;0;2;36;34;132;38;291;4;3;0;0;0;0;0;0;36;34;132;38;291;4;3;0;0;0;0;0;0;0
2;41;36;13;101;51;70;17;175;71;177;228;6;3;2;35;34;49;52;27;133;74;61;4;3;0;0;0;35;34;49;52;27;133;74;61;4;3;0;0;0;0
2;37;56;38;288;6;3;0;0;0;0;0;0;0;2;48;54;72;25;189;93;4;3;0;0;0;0;0;48;54;72;25;189;93;4;3;0;0;0;0;0;0
2;18;42;136;75;13;127;6;3;0;0;0;0;0;2;41;148;8;79;23;61;316;61;4;3;0;0;0;41;148;8;79;23;61;316;61;4;3;0;0;0;0
2;44;38;43;260;6;3;0;0;0;0;0;0;0;2;43;42;293;4;3;0;0;0;0;0;0;0;0;43;42;293;4;3;0;0;0;0;0;0;0;0;0
2;37;60;36;45;101;192;6;3;0;0;0;0;0;2;39;59;34;44;315;93;73;141;164;4;3;0;0;39;59;34;44;315;93;73;141;164;4;3;0;0;0
2;39;38;47;108;292;6;3;0;0;0;0;0;0;2;37;47;21;319;74;320;93;294;4;3;0;0;0;37;47;21;319;74;320;93;294;4;3;0;0;0;0
2;40;36;67;37;13;306;302;92;46;6;3;0;0;2;36;34;67;8;60;23;61;204;4;3;0;0;0;36;34;67;8;60;23;61;204;4;3;0;0;0;0
2;41;36;82;37;28;303;99;92;6;3;0;0;0;2;35;34;84;35;13;111;199;150;155;4;3;0;0;35;34;84;35;13;111;199;150;155;4;3;0;0;0
2;37;72;36;12;156;303;142;6;3;0;0;0;0;2;35;71;45;10;319;129;108;4;3;0;0;0;0;35;71;45;10;319;129;108;4;3;0;0;0;0;0
2;18;42;76;16;115;71;268;6;3;0;0;0;0;2;76;85;14;74;95;73;99;4;3;0;0;0;0;76;85;14;74;95;73;99;4;3;0;0;0;0;0
2;44;38;43;285;6;3;0;0;0;0;0;0;0;2;43;42;301;4;3;0;0;0;0;0;0;0;0;43;42;301;4;3;0;0;0;0;0;0;0;0;0
2;37;107;36;26;306;154;73;6;3;0;0;0;0;2;39;109;34;275;4;3;0;0;0;0;0;0;0;39;109;34;275;4;3;0;0;0;0;0;0;0;0
2;39;38;109;10;120;6;3;0;0;0;0;0;0;2;37;118;40;167;4;3;0;0;0;0;0;0;0;37;118;40;167;4;3;0;0;0;0;0;0;0;0
2;40;36;55;10;80;6;3;0;0;0;0;0;0;2;36;34;56;38;81;4;3;0;0;0;0;0;0;36;34;56;38;81;4;3;0;0;0;0;0;0;0
2;41;36;104;37;13;253;111;6;3;0;0;0;0;2;35;34;127;60;23;151;204;4;3;0;0;0;0;35;34;127;60;23;151;204;4;3;0;0;0;0;0
2;37;56;38;34;71;200;229;6;3;0;0;0;0;2;48;54;72;8;315;133;312;99;151;46;4;3;0;48;54;72;8;315;133;312;99;151;46;4;3;0;0
2;18;42;54;124;14;254;266;6;3;0;0;0;0;2;41;53;38;10;63;75;111;63;35;74;308;318;155;41;53;38;10;63;75;111;63;35;74;308;318;155;3
2;44;38;43;166;90;6;3;0;0;0;0;0;0;2;43;42;8;315;312;199;114;4;3;0;0;0;0;43;42;8;315;312;199;114;4;3;0;0;0;0;0
2;37;53;36;105;6;3;0;0;0;0;0;0;0;2;35;50;45;116;4;3;0;0;0;0;0;0;0;35;50;45;116;4;3;0;0;0;0;0;0;0;0
2;39;38;63;10;83;6;3;0;0;0;0;0;0;2;37;66;40;196;44;208;4;3;0;0;0;0;0;37;66;40;196;44;208;4;3;0;0;0;0;0;0
2;40;36;125;94;6;3;0;0;0;0;0;0;0;2;36;34;182;39;103;4;3;0;0;0;0;0;0;36;34;182;39;103;4;3;0;0;0;0;0;0;0
2;41;36;59;70;73;279;6;3;0;0;0;0;0;2;35;34;57;140;4;3;0;0;0;0;0;0;0;35;34;57;140;4;3;0;0;0;0;0;0;0;0
2;37;57;36;110;6;3;0;0;0;0;0;0;0;2;35;55;34;171;4;3;0;0;0;0;0;0;0;35;55;34;171;4;3;0;0;0;0;0;0;0;0
2;18;42;76;14;308;302;129;79;6;3;0;0;0;2;76;85;12;315;63;134;125;4;3;0;0;0;0;76;85;12;315;63;134;125;4;3;0;0;0;0;0
2;44;38;43;27;111;118;71;302;73;91;6;3;0;2;43;42;25;92;316;74;318;319;189;63;4;3;0;43;42;25;92;316;74;318;319;189;63;4;3;0;0
2;37;77;36;32;153;129;6;3;0;0;0;0;0;2;35;78;45;9;151;95;308;63;4;3;0;0;0;35;78;45;9;151;95;308;63;4;3;0;0;0;0
2;39;38;47;242;6;3;0;0;0;0;0;0;0;2;37;47;245;4;3;0;0;0;0;0;0;0;0;37;47;245;4;3;0;0;0;0;0;0;0;0;0
2;40;36;58;10;28;152;79;177;123;153;6;3;0;2;36;34;49;38;26;61;95;259;321;312;308;311;4;36;34;49;38;26;61;95;259;321;312;308;311;4;3
2;41;36;163;45;28;128;101;101;173;6;3;0;0;2;35;34;227;8;39;45;308;319;74;151;4;3;0;35;34;227;8;39;45;308;319;74;151;4;3;0;0
2;37;56;38;15;115;122;273;115;145;6;3;0;0;2;48;54;72;13;154;199;153;4;3;0;0;0;0;48;54;72;13;154;199;153;4;3;0;0;0;0;0
2;18;42;55;37;108;46;6;3;0;0;0;0;0;2;41;56;48;21;63;318;312;280;4;3;0;0;0;41;56;48;21;63;318;312;280;4;3;0;0;0;0
2;44;38;43;74;73;71;200;303;274;174;6;3;0;2;43;42;295;4;3;0;0;0;0;0;0;0;0;43;42;295;4;3;0;0;0;0;0;0;0;0;0
2;37;53;36;62;48;243;6;3;0;0;0;0;0;2;35;50;34;87;32;253;4;3;0;0;0;0;0;35;50;34;87;32;253;4;3;0;0;0;0;0;0
2;39;38;100;143;6;3;0;0;0;0;0;0;0;2;37;112;158;4;3;0;0;0;0;0;0;0;0;37;112;158;4;3;0;0;0;0;0;0;0;0;0
2;40;36;86;50;167;6;3;0;0;0;0;0;0;2;36;34;136;35;181;4;3;0;0;0;0;0;0;36;34;136;35;181;4;3;0;0;0;0;0;0;0
2;41;36;82;37;29;307;6;3;0;0;0;0;0;2;35;34;84;39;27;74;99;74;320;187;186;4;3;35;34;84;39;27;74;99;74;320;187;186;4;3;0
2;37;72;36;25;156;201;6;3;0;0;0;0;0;2;35;71;34;25;63;95;155;95;185;4;3;0;0;35;71;34;25;63;95;155;95;185;4;3;0;0;0
2;18;42;76;17;306;99;273;131;6;3;0;0;0;2;170;15;61;315;216;4;3;0;0;0;0;0;0;170;15;61;315;216;4;3;0;0;0;0;0;0;0
2;44;38;43;194;6;3;0;0;0;0;0;0;0;2;43;42;192;4;3;0;0;0;0;0;0;0;0;43;42;192;4;3;0;0;0;0;0;0;0;0;0
2;37;57;36;119;6;3;0;0;0;0;0;0;0;2;35;55;34;195;4;3;0;0;0;0;0;0;0;35;55;34;195;4;3;0;0;0;0;0;0;0;0
2;39;38;49;15;101;101;73;269;6;3;0;0;0;2;37;51;146;4;3;0;0;0;0;0;0;0;0;37;51;146;4;3;0;0;0;0;0;0;0;0;0
2;40;36;78;50;12;173;101;212;6;3;0;0;0;2;36;34;80;52;8;75;315;133;107;4;3;0;0;36;34;80;52;8;75;315;133;107;4;3;0;0;0
2;41;36;47;45;265;6;3;0;0;0;0;0;0;2;35;34;47;8;248;4;3;0;0;0;0;0;0;35;34;47;8;248;4;3;0;0;0;0;0;0;0
2;37;56;38;105;6;3;0;0;0;0;0;0;0;2;48;54;72;116;92;4;3;0;0;0;0;0;0;48;54;72;116;92;4;3;0;0;0;0;0;0;0
2;18;42;54;10;161;6;3;0;0;0;0;0;0;2;41;53;38;179;4;3;0;0;0;0;0;0;0;41;53;38;179;4;3;0;0;0;0;0;0;0;0
2;44;38;43;239;6;3;0;0;0;0;0;0;0;2;43;42;242;4;3;0;0;0;0;0;0;0;0;43;42;242;4;3;0;0;0;0;0;0;0;0;0
