context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3
2;18;13;8;3;2;18;13;8;18;13;8;3
2;18;13;9;3;2;18;13;9;18;13;9;3
2;18;13;10;3;2;18;13;10;18;13;10;3
2;18;13;11;3;2;18;13;11;18;13;11;3
2;18;13;12;3;2;18;13;12;18;13;12;3
2;18;13;13;3;2;18;13;13;18;13;13;3
2;18;13;14;3;2;18;13;14;18;13;14;3
2;18;13;15;3;2;18;13;15;18;13;15;3
2;18;13;16;3;2;18;13;16;18;13;16;3
2;18;13;17;3;2;18;13;17;18;13;17;3
2;18;13;18;3;2;18;13;18;18;13;18;3
2;18;13;19;3;2;18;13;19;18;13;19;3
2;18;13;20;3;2;18;13;20;18;13;20;3
2;18;13;21;3;2;18;13;21;18;13;21;3
2;18;13;22;3;2;18;13;22;18;13;22;3
2;18;13;23;3;2;18;13;23;18;13;23;3
2;18;13;24;3;2;18;13;24;18;13;24;3
2;18;13;25;3;2;18;13;25;18;13;25;3
2;18;13;26;3;2;18;13;26;18;13;26;3
2;18;13;27;3;2;18;13;27;18;13;27;3
2;18;13;28;3;2;18;13;28;18;13;28;3
2;18;13;29;3;2;18;13;29;18;13;29;3
2;18;14;4;3;2;18;14;4;18;14;4;3
2;18;14;5;3;2;18;14;5;18;14;5;3
2;18;14;6;3;2;18;14;6;18;14;6;3
2;18;14;7;3;2;18;14;7;18;14;7;3
2;18;14;8;3;2;18;14;8;18;14;8;3
2;18;14;9;3;2;18;14;9;18;14;9;3
2;18;14;10;3;2;18;14;10;18;14;10;3
2;18;14;11;3;2;18;14;11;18;14;11;3
2;18;14;12;3;2;18;14;12;18;14;12;3
2;18;14;13;3;2;18;14;13;18;14;13;3
2;18;14;14;3;2;18;14;14;18;14;14;3
2;18;14;15;3;2;18;14;15;18;14;15;3
2;18;14;16;3;2;18;14;16;18;14;16;3
2;18;14;17;3;2;18;14;17;18;14;17;3
2;18;14;18;3;2;18;14;18;18;14;18;3
2;18;14;19;3;2;18;14;19;18;14;19;3
2;18;14;20;3;2;18;14;20;18;14;20;3
2;18;14;21;3;2;18;14;21;18;14;21;3
2;18;14;22;3;2;18;14;22;18;14;22;3
2;18;14;23;3;2;18;14;23;18;14;23;3
2;18;14;24;3;2;18;14;24;18;14;24;3
2;18;14;25;3;2;18;14;25;18;14;25;3
2;18;14;26;3;2;18;14;26;18;14;26;3
2;18;14;27;3;2;18;14;27;18;14;27;3
2;18;14;28;3;2;18;14;28;18;14;28;3
2;18;14;29;3;2;18;14;29;18;14;29;3
2;18;15;4;3;2;18;15;4;18;15;4;3
2;18;15;5;3;2;18;15;5;18;15;5;3
2;18;15;6;3;2;18;15;6;18;15;6;3
2;18;15;7;3;2;18;15;7;18;15;7;3
2;18;15;8;3;2;18;15;8;18;15;8;3
2;18;15;9;3;2;18;15;9;18;15;9;3
2;18;15;10;3;2;18;15;10;18;15;10;3
2;18;15;11;3;2;18;15;11;18;15;11;3
2;18;15;12;3;2;18;15;12;18;15;12;3
2;18;15;13;3;2;18;15;13;18;15;13;3
2;18;15;14;3;2;18;15;14;18;15;14;3
2;18;15;15;3;2;18;15;15;18;15;15;3
2;18;15;16;3;2;18;15;16;18;15;16;3
2;18;15;17;3;2;18;15;17;18;15;17;3
2;18;15;18;3;2;18;15;18;18;15;18;3
2;18;15;19;3;2;18;15;19;18;15;19;3
2;18;15;20;3;2;18;15;20;18;15;20;3
2;18;15;21;3;2;18;15;21;18;15;21;3
2;18;15;22;3;2;18;15;22;18;15;22;3
2;18;15;23;3;2;18;15;23;18;15;23;3
2;18;15;24;3;2;18;15;24;18;15;24;3
2;18;15;25;3;2;18;15;25;18;15;25;3
2;18;15;26;3;2;18;15;26;18;15;26;3
2;18;15;27;3;2;18;15;27;18;15;27;3
2;18;15;28;3;2;18;15;28;18;15;28;3
2;18;15;29;3;2;18;15;29;18;15;29;3
2;18;16;4;3;2;18;16;4;18;16;4;3
2;18;16;5;3;2;18;16;5;18;16;5;3
2;18;16;6;3;2;18;16;6;18;16;6;3
2;18;16;7;3;2;18;16;7;18;16;7;3
2;18;16;8;3;2;18;16;8;18;16;8;3
2;18;16;9;3;2;18;16;9;18;16;9;3
2;18;16;10;3;2;18;16;10;18;16;10;3
2;18;16;11;3;2;18;16;11;18;16;11;3
2;18;16;12;3;2;18;16;12;18;16;12;3
2;18;16;13;3;2;18;16;13;18;16;13;3
2;18;16;14;3;2;18;16;14;18;16;14;3
2;18;16;15;3;2;18;16;15;18;16;15;3
2;18;16;16;3;2;18;16;16;18;16;16;3
2;18;16;17;3;2;18;16;17;18;16;17;3
2;18;16;18;3;2;18;16;18;18;16;18;3
2;18;16;19;3;2;18;16;19;18;16;19;3
2;18;16;20;3;2;18;16;20;18;16;20;3
2;18;16;21;3;2;18;16;21;18;16;21;3
2;18;16;22;3;2;18;16;22;18;16;22;3
2;18;16;23;3;2;18;16;23;18;16;23;3
2;18;16;24;3;2;18;16;24;18;16;24;3
2;18;16;25;3;2;18;16;25;18;16;25;3
2;18;16;26;3;2;18;16;26;18;16;26;3
2;18;16;27;3;2;18;16;27;18;16;27;3
2;18;16;28;3;2;18;16;28;18;16;28;3
2;18;16;29;3;2;18;16;29;18;16;29;3
2;18;17;4;3;2;18;17;4;18;17;4;3
2;18;17;5;3;2;18;17;5;18;17;5;3
2;18;17;6;3;2;18;17;6;18;17;6;3
2;18;17;7;3;2;18;17;7;18;17;7;3
2;18;17;8;3;2;18;17;8;18;17;8;3
2;18;17;9;3;2;18;17;9;18;17;9;3
2;18;17;10;3;2;18;17;10;18;17;10;3
2;18;17;11;3;2;18;17;11;18;17;11;3
2;18;17;12;3;2;18;17;12;18;17;12;3
2;18;17;13;3;2;18;17;13;18;17;13;3
2;18;17;14;3;2;18;17;14;18;17;14;3
2;18;17;15;3;2;18;17;15;18;17;15;3
2;18;17;16;3;2;18;17;16;18;17;16;3
2;18;17;17;3;2;18;17;17;18;17;17;3
2;18;17;18;3;2;18;17;18;18;17;18;3
2;18;17;19;3;2;18;17;19;18;17;19;3
2;18;17;20;3;2;18;17;20;18;17;20;3
2;18;17;21;3;2;18;17;21;18;17;21;3
2;18;17;22;3;2;18;17;22;18;17;22;3
2;18;17;23;3;2;18;17;23;18;17;23;3
2;18;17;24;3;2;18;17;24;18;17;24;3
2;18;17;25;3;2;18;17;25;18;17;25;3
2;18;17;26;3;2;18;17;26;18;17;26;3
2;18;17;27;3;2;18;17;27;18;17;27;3
2;18;17;28;3;2;18;17;28;18;17;28;3
2;18;17;29;3;2;18;17;29;18;17;29;3
2;18;18;4;3;2;18;18;4;18;18;4;3
2;18;18;5;3;2;18;18;5;18;18;5;3
2;18;18;6;3;2;18;18;6;18;18;6;3
2;18;18;7;3;2;18;18;7;18;18;7;3
2;18;18;8;3;2;18;18;8;18;18;8;3
2;18;18;9;3;2;18;18;9;18;18;9;3
2;18;18;10;3;2;18;18;10;18;18;10;3
2;18;18;11;3;2;18;18;11;18;18;11;3
2;18;18;12;3;2;18;18;12;18;18;12;3
2;18;18;13;3;2;18;18;13;18;18;13;3
2;18;18;14;3;2;18;18;14;18;18;14;3
2;18;18;15;3;2;18;18;15;18;18;15;3
2;18;18;16;3;2;18;18;16;18;18;16;3
2;18;18;17;3;2;18;18;17;18;18;17;3
2;18;18;18;3;2;18;18;18;18;18;18;3
2;18;18;19;3;2;18;18;19;18;18;19;3
2;18;18;20;3;2;18;18;20;18;18;20;3
2;18;18;21;3;2;18;18;21;18;18;21;3
2;18;18;22;3;2;18;18;22;18;18;22;3
2;18;18;23;3;2;18;18;23;18;18;23;3
2;18;18;24;3;2;18;18;24;18;18;24;3
2;18;18;25;3;2;18;18;25;18;18;25;3
2;18;18;26;3;2;18;18;26;18;18;26;3
2;18;18;27;3;2;18;18;27;18;18;27;3
2;18;18;28;3;2;18;18;28;18;18;28;3
2;18;18;29;3;2;18;18;29;18;18;29;3
2;18;19;4;3;2;18;19;4;18;19;4;3
2;18;19;5;3;2;18;19;5;18;19;5;3
2;18;19;6;3;2;18;19;6;18;19;6;3
2;18;19;7;3;2;18;19;7;18;19;7;3
2;18;19;8;3;2;18;19;8;18;19;8;3
2;18;19;9;3;2;18;19;9;18;19;9;3
2;18;19;10;3;2;18;19;10;18;19;10;3
2;18;19;11;3;2;18;19;11;18;19;11;3
2;18;19;12;3;2;18;19;12;18;19;12;3
2;18;19;13;3;2;18;19;13;18;19;13;3
2;18;19;14;3;2;18;19;14;18;19;14;3
2;18;19;15;3;2;18;19;15;18;19;15;3
2;18;19;16;3;2;18;19;16;18;19;16;3
2;18;19;17;3;2;18;19;17;18;19;17;3
2;18;19;18;3;2;18;19;18;18;19;18;3
2;18;19;19;3;2;18;19;19;18;19;19;3
2;18;19;20;3;2;18;19;20;18;19;20;3
2;18;19;21;3;2;18;19;21;18;19;21;3
2;18;19;22;3;2;18;19;22;18;19;22;3
2;18;19;23;3;2;18;19;23;18;19;23;3
2;18;19;24;3;2;18;19;24;18;19;24;3
2;18;19;25;3;2;18;19;25;18;19;25;3
2;18;19;26;3;2;18;19;26;18;19;26;3
2;18;19;27;3;2;18;19;27;18;19;27;3
2;18;19;28;3;2;18;19;28;18;19;28;3
2;18;19;29;3;2;18;19;29;18;19;29;3
2;18;20;4;3;2;18;20;4;18;20;4;3
2;18;20;5;3;2;18;20;5;18;20;5;3
2;18;20;6;3;2;18;20;6;18;20;6;3
2;18;20;7;3;2;18;20;7;18;20;7;3
2;18;20;8;3;2;18;20;8;18;20;8;3
2;18;20;9;3;2;18;20;9;18;20;9;3
2;18;20;10;3;2;18;20;10;18;20;10;3
2;18;20;11;3;2;18;20;11;18;20;11;3
2;18;20;12;3;2;18;20;12;18;20;12;3
2;18;20;13;3;2;18;20;13;18;20;13;3
2;18;20;14;3;2;18;20;14;18;20;14;3
2;18;20;15;3;2;18;20;15;18;20;15;3
2;18;20;16;3;2;18;20;16;18;20;16;3
2;18;20;17;3;2;18;20;17;18;20;17;3
2;18;20;18;3;2;18;20;18;18;20;18;3
2;18;20;19;3;2;18;20;19;18;20;19;3
2;18;20;20;3;2;18;20;20;18;20;20;3
2;18;20;21;3;2;18;20;21;18;20;21;3
2;18;20;22;3;2;18;20;22;18;20;22;3
2;18;20;23;3;2;18;20;23;18;20;23;3
2;18;20;24;3;2;18;20;24;18;20;24;3
2;18;20;25;3;2;18;20;25;18;20;25;3
2;18;20;26;3;2;18;20;26;18;20;26;3
2;18;20;27;3;2;18;20;27;18;20;27;3
2;18;20;28;3;2;18;20;28;18;20;28;3
2;18;20;29;3;2;18;20;29;18;20;29;3
2;18;21;4;3;2;18;21;4;18;21;4;3
2;18;21;5;3;2;18;21;5;18;21;5;3
2;18;21;6;3;2;18;21;6;18;21;6;3
2;18;21;7;3;2;18;21;7;18;21;7;3
2;18;21;8;3;2;18;21;8;18;21;8;3
2;18;21;9;3;2;18;21;9;18;21;9;3
2;18;21;10;3;2;18;21;10;18;21;10;3
2;18;21;11;3;2;18;21;11;18;21;11;3
2;18;21;12;3;2;18;21;12;18;21;12;3
2;18;21;13;3;2;18;21;13;18;21;13;3
2;18;21;14;3;2;18;21;14;18;21;14;3
2;18;21;15;3;2;18;21;15;18;21;15;3
2;18;21;16;3;2;18;21;16;18;21;16;3
2;18;21;17;3;2;18;21;17;18;21;17;3
2;18;21;18;3;2;18;21;18;18;21;18;3
2;18;21;19;3;2;18;21;19;18;21;19;3
2;18;21;20;3;2;18;21;20;18;21;20;3
2;18;21;21;3;2;18;21;21;18;21;21;3
2;18;21;22;3;2;18;21;22;18;21;22;3
2;18;21;23;3;2;18;21;23;18;21;23;3
2;18;21;24;3;2;18;21;24;18;21;24;3
2;18;21;25;3;2;18;21;25;18;21;25;3
2;18;21;26;3;2;18;21;26;18;21;26;3
2;18;21;27;3;2;18;21;27;18;21;27;3
2;18;21;28;3;2;18;21;28;18;21;28;3
2;18;21;29;3;2;18;21;29;18;21;29;3
2;18;22;4;3;2;18;22;4;18;22;4;3
2;18;22;5;3;2;18;22;5;18;22;5;3
2;18;22;6;3;2;18;22;6;18;22;6;3
2;18;22;7;3;2;18;22;7;18;22;7;3
2;18;22;8;3;2;18;22;8;18;22;8;3
2;18;22;9;3;2;18;22;9;18;22;9;3
2;18;22;10;3;2;18;22;10;18;22;10;3
2;18;22;11;3;2;18;22;11;18;22;11;3
2;18;22;12;3;2;18;22;12;18;22;12;3
2;18;22;13;3;2;18;22;13;18;22;13;3
2;18;22;14;3;2;18;22;14;18;22;14;3
2;18;22;15;3;2;18;22;15;18;22;15;3
2;18;22;16;3;2;18;22;16;18;22;16;3
2;18;22;17;3;2;18;22;17;18;22;17;3
2;18;22;18;3;2;18;22;18;18;22;18;3
2;18;22;19;3;2;18;22;19;18;22;19;3
2;18;22;20;3;2;18;22;20;18;22;20;3
2;18;22;21;3;2;18;22;21;18;22;21;3
2;18;22;22;3;2;18;22;22;18;22;22;3
2;18;22;23;3;2;18;22;23;18;22;23;3
2;18;22;24;3;2;18;22;24;18;22;24;3
2;18;22;25;3;2;18;22;25;18;22;25;3
2;18;22;26;3;2;18;22;26;18;22;26;3
2;18;22;27;3;2;18;22;27;18;22;27;3
2;18;22;28;3;2;18;22;28;18;22;28;3
2;18;22;29;3;2;18;22;29;18;22;29;3
2;18;23;4;3;2;18;23;4;18;23;4;3
2;18;23;5;3;2;18;23;5;18;23;5;3
2;18;23;6;3;2;18;23;6;18;23;6;3
2;18;23;7;3;2;18;23;7;18;23;7;3
2;18;23;8;3;2;18;23;8;18;23;8;3
2;18;23;9;3;2;18;23;9;18;23;9;3
2;18;23;10;3;2;18;23;10;18;23;10;3
2;18;23;11;3;2;18;23;11;18;23;11;3
2;18;23;12;3;2;18;23;12;18;23;12;3
2;18;23;13;3;2;18;23;13;18;23;13;3
2;18;23;14;3;2;18;23;14;18;23;14;3
2;18;23;15;3;2;18;23;15;18;23;15;3
2;18;23;16;3;2;18;23;16;18;23;16;3
2;18;23;17;3;2;18;23;17;18;23;17;3
2;18;23;18;3;2;18;23;18;18;23;18;3
2;18;23;19;3;2;18;23;19;18;23;19;3
2;18;23;20;3;2;18;23;20;18;23;20;3
2;18;23;21;3;2;18;23;21;18;23;21;3
2;18;23;22;3;2;18;23;22;18;23;22;3
2;18;23;23;3;2;18;23;23;18;23;23;3
2;18;23;24;3;2;18;23;24;18;23;24;3
2;18;23;25;3;2;18;23;25;18;23;25;3
2;18;23;26;3;2;18;23;26;18;23;26;3
2;18;23;27;3;2;18;23;27;18;23;27;3
2;18;23;28;3;2;18;23;28;18;23;28;3
2;18;23;29;3;2;18;23;29;18;23;29;3
2;18;24;4;3;2;18;24;4;18;24;4;3
2;18;24;5;3;2;18;24;5;18;24;5;3
2;18;24;6;3;2;18;24;6;18;24;6;3
2;18;24;7;3;2;18;24;7;18;24;7;3
2;18;24;8;3;2;18;24;8;18;24;8;3
2;18;24;9;3;2;18;24;9;18;24;9;3
2;18;24;10;3;2;18;24;10;18;24;10;3
2;18;24;11;3;2;18;24;11;18;24;11;3
2;18;24;12;3;2;18;24;12;18;24;12;3
2;18;24;13;3;2;18;24;13;18;24;13;3
2;18;24;14;3;2;18;24;14;18;24;14;3
2;18;24;15;3;2;18;24;15;18;24;15;3
2;18;24;16;3;2;18;24;16;18;24;16;3
2;18;24;17;3;2;18;24;17;18;24;17;3
2;18;24;18;3;2;18;24;18;18;24;18;3
2;18;24;19;3;2;18;24;19;18;24;19;3
2;18;24;20;3;2;18;24;20;18;24;20;3
2;18;24;21;3;2;18;24;21;18;24;21;3
2;18;24;22;3;2;18;24;22;18;24;22;3
2;18;24;23;3;2;18;24;23;18;24;23;3
2;18;24;24;3;2;18;24;24;18;24;24;3
2;18;24;25;3;2;18;24;25;18;24;25;3
2;18;24;26;3;2;18;24;26;18;24;26;3
2;18;24;27;3;2;18;24;27;18;24;27;3
2;18;24;28;3;2;18;24;28;18;24;28;3
2;18;24;29;3;2;18;24;29;18;24;29;3
2;18;25;4;3;2;18;25;4;18;25;4;3
2;18;25;5;3;2;18;25;5;18;25;5;3
2;18;25;6;3;2;18;25;6;18;25;6;3
2;18;25;7;3;2;18;25;7;18;25;7;3
2;18;25;8;3;2;18;25;8;18;25;8;3
2;18;25;9;3;2;18;25;9;18;25;9;3
2;18;25;10;3;2;18;25;10;18;25;10;3
2;18;25;11;3;2;18;25;11;18;25;11;3
2;18;25;12;3;2;18;25;12;18;25;12;3
2;18;25;13;3;2;18;25;13;18;25;13;3
2;18;25;14;3;2;18;25;14;18;25;14;3
2;18;25;15;3;2;18;25;15;18;25;15;3
2;18;25;16;3;2;18;25;16;18;25;16;3
2;18;25;17;3;2;18;25;17;18;25;17;3
2;18;25;18;3;2;18;25;18;18;25;18;3
2;18;25;19;3;2;18;25;19;18;25;19;3
2;18;25;20;3;2;18;25;20;18;25;20;3
2;18;25;21;3;2;18;25;21;18;25;21;3
2;18;25;22;3;2;18;25;22;18;25;22;3
2;18;25;23;3;2;18;25;23;18;25;23;3
2;18;25;24;3;2;18;25;24;18;25;24;3
2;18;25;25;3;2;18;25;25;18;25;25;3
2;18;25;26;3;2;18;25;26;18;25;26;3
2;18;25;27;3;2;18;25;27;18;25;27;3
2;18;25;28;3;2;18;25;28;18;25;28;3
2;18;25;29;3;2;18;25;29;18;25;29;3
2;18;26;4;3;2;18;26;4;18;26;4;3
2;18;26;5;3;2;18;26;5;18;26;5;3
2;18;26;6;3;2;18;26;6;18;26;6;3
2;18;26;7;3;2;18;26;7;18;26;7;3
2;18;26;8;3;2;18;26;8;18;26;8;3
2;18;26;9;3;2;18;26;9;18;26;9;3
2;18;26;10;3;2;18;26;10;18;26;10;3
2;18;26;11;3;2;18;26;11;18;26;11;3
2;18;26;12;3;2;18;26;12;18;26;12;3
2;18;26;13;3;2;18;26;13;18;26;13;3
2;18;26;14;3;2;18;26;14;18;26;14;3
2;18;26;15;3;2;18;26;15;18;26;15;3
2;18;26;16;3;2;18;26;16;18;26;16;3
2;18;26;17;3;2;18;26;17;18;26;17;3
2;18;26;18;3;2;18;26;18;18;26;18;3
2;18;26;19;3;2;18;26;19;18;26;19;3
2;18;26;20;3;2;18;26;20;18;26;20;3
2;18;26;21;3;2;18;26;21;18;26;21;3
2;18;26;22;3;2;18;26;22;18;26;22;3
2;18;26;23;3;2;18;26;23;18;26;23;3
2;18;26;24;3;2;18;26;24;18;26;24;3
2;18;26;25;3;2;18;26;25;18;26;25;3
2;18;26;26;3;2;18;26;26;18;26;26;3
2;18;26;27;3;2;18;26;27;18;26;27;3
2;18;26;28;3;2;18;26;28;18;26;28;3
2;18;26;29;3;2;18;26;29;18;26;29;3
2;18;27;4;3;2;18;27;4;18;27;4;3
2;18;27;5;3;2;18;27;5;18;27;5;3
2;18;27;6;3;2;18;27;6;18;27;6;3
2;18;27;7;3;2;18;27;7;18;27;7;3
2;18;27;8;3;2;18;27;8;18;27;8;3
2;18;27;9;3;2;18;27;9;18;27;9;3
2;18;27;10;3;2;18;27;10;18;27;10;3
2;18;27;11;3;2;18;27;11;18;27;11;3
2;18;27;12;3;2;18;27;12;18;27;12;3
2;18;27;13;3;2;18;27;13;18;27;13;3
2;18;27;14;3;2;18;27;14;18;27;14;3
2;18;27;15;3;2;18;27;15;18;27;15;3
2;18;27;16;3;2;18;27;16;18;27;16;3
2;18;27;17;3;2;18;27;17;18;27;17;3
2;18;27;18;3;2;18;27;18;18;27;18;3
2;18;27;19;3;2;18;27;19;18;27;19;3
2;18;27;20;3;2;18;27;20;18;27;20;3
2;18;27;21;3;2;18;27;21;18;27;21;3
2;18;27;22;3;2;18;27;22;18;27;22;3
2;18;27;23;3;2;18;27;23;18;27;23;3
2;18;27;24;3;2;18;27;24;18;27;24;3
2;18;27;25;3;2;18;27;25;18;27;25;3
2;18;27;26;3;2;18;27;26;18;27;26;3
2;18;27;27;3;2;18;27;27;18;27;27;3
2;18;27;28;3;2;18;27;28;18;27;28;3
2;18;27;29;3;2;18;27;29;18;27;29;3
2;18;28;4;3;2;18;28;4;18;28;4;3
2;18;28;5;3;2;18;28;5;18;28;5;3
2;18;28;6;3;2;18;28;6;18;28;6;3
2;18;28;7;3;2;18;28;7;18;28;7;3
2;18;28;8;3;2;18;28;8;18;28;8;3
2;18;28;9;3;2;18;28;9;18;28;9;3
2;18;28;10;3;2;18;28;10;18;28;10;3
2;18;28;11;3;2;18;28;11;18;28;11;3
2;18;28;12;3;2;18;28;12;18;28;12;3
2;18;28;13;3;2;18;28;13;18;28;13;3
2;18;28;14;3;2;18;28;14;18;28;14;3
2;18;28;15;3;2;18;28;15;18;28;15;3
2;18;28;16;3;2;18;28;16;18;28;16;3
2;18;28;17;3;2;18;28;17;18;28;17;3
2;18;28;18;3;2;18;28;18;18;28;18;3
2;18;28;19;3;2;18;28;19;18;28;19;3
2;18;28;20;3;2;18;28;20;18;28;20;3
2;18;28;21;3;2;18;28;21;18;28;21;3
2;18;28;22;3;2;18;28;22;18;28;22;3
2;18;28;23;3;2;18;28;23;18;28;23;3
2;18;28;24;3;2;18;28;24;18;28;24;3
2;18;28;25;3;2;18;28;25;18;28;25;3
2;18;28;26;3;2;18;28;26;18;28;26;3
2;18;28;27;3;2;18;28;27;18;28;27;3
2;18;28;28;3;2;18;28;28;18;28;28;3
2;18;28;29;3;2;18;28;29;18;28;29;3
2;18;29;4;3;2;18;29;4;18;29;4;3
2;18;29;5;3;2;18;29;5;18;29;5;3
2;18;29;6;3;2;18;29;6;18;29;6;3
2;18;29;7;3;2;18;29;7;18;29;7;3
2;18;29;8;3;2;18;29;8;18;29;8;3
2;18;29;9;3;2;18;29;9;18;29;9;3
2;18;29;10;3;2;18;29;10;18;29;10;3
2;18;29;11;3;2;18;29;11;18;29;11;3
2;18;29;12;3;2;18;29;12;18;29;12;3
2;18;29;13;3;2;18;29;13;18;29;13;3
2;18;29;14;3;2;18;29;14;18;29;14;3
2;18;29;15;3;2;18;29;15;18;29;15;3
2;18;29;16;3;2;18;29;16;18;29;16;3
2;18;29;17;3;2;18;29;17;18;29;17;3
2;18;29;18;3;2;18;29;18;18;29;18;3
2;18;29;19;3;2;18;29;19;18;29;19;3
2;18;29;20;3;2;18;29;20;18;29;20;3
2;18;29;21;3;2;18;29;21;18;29;21;3
2;18;29;22;3;2;18;29;22;18;29;22;3
2;18;29;23;3;2;18;29;23;18;29;23;3
2;18;29;24;3;2;18;29;24;18;29;24;3
2;18;29;25;3;2;18;29;25;18;29;25;3
2;18;29;26;3;2;18;29;26;18;29;26;3
2;18;29;27;3;2;18;29;27;18;29;27;3
2;18;29;28;3;2;18;29;28;18;29;28;3
2;18;29;29;3;2;18;29;29;18;29;29;3
2;19;4;4;3;2;19;4;4;19;4;4;3
2;19;4;5;3;2;19;4;5;19;4;5;3
2;19;4;6;3;2;19;4;6;19;4;6;3
2;19;4;7;3;2;19;4;7;19;4;7;3
2;19;4;8;3;2;19;4;8;19;4;8;3
2;19;4;9;3;2;19;4;9;19;4;9;3
2;19;4;10;3;2;19;4;10;19;4;10;3
2;19;4;11;3;2;19;4;11;19;4;11;3
2;19;4;12;3;2;19;4;12;19;4;12;3
2;19;4;13;3;2;19;4;13;19;4;13;3
2;19;4;14;3;2;19;4;14;19;4;14;3
2;19;4;15;3;2;19;4;15;19;4;15;3
2;19;4;16;3;2;19;4;16;19;4;16;3
2;19;4;17;3;2;19;4;17;19;4;17;3
2;19;4;18;3;2;19;4;18;19;4;18;3
2;19;4;19;3;2;19;4;19;19;4;19;3
2;19;4;20;3;2;19;4;20;19;4;20;3
2;19;4;21;3;2;19;4;21;19;4;21;3
2;19;4;22;3;2;19;4;22;19;4;22;3
2;19;4;23;3;2;19;4;23;19;4;23;3
2;19;4;24;3;2;19;4;24;19;4;24;3
2;19;4;25;3;2;19;4;25;19;4;25;3
2;19;4;26;3;2;19;4;26;19;4;26;3
2;19;4;27;3;2;19;4;27;19;4;27;3
2;19;4;28;3;2;19;4;28;19;4;28;3
2;19;4;29;3;2;19;4;29;19;4;29;3
2;19;5;4;3;2;19;5;4;19;5;4;3
2;19;5;5;3;2;19;5;5;19;5;5;3
2;19;5;6;3;2;19;5;6;19;5;6;3
2;19;5;7;3;2;19;5;7;19;5;7;3
2;19;5;8;3;2;19;5;8;19;5;8;3
2;19;5;9;3;2;19;5;9;19;5;9;3
2;19;5;10;3;2;19;5;10;19;5;10;3
2;19;5;11;3;2;19;5;11;19;5;11;3
2;19;5;12;3;2;19;5;12;19;5;12;3
2;19;5;13;3;2;19;5;13;19;5;13;3
2;19;5;14;3;2;19;5;14;19;5;14;3
2;19;5;15;3;2;19;5;15;19;5;15;3
2;19;5;16;3;2;19;5;16;19;5;16;3
2;19;5;17;3;2;19;5;17;19;5;17;3
2;19;5;18;3;2;19;5;18;19;5;18;3
2;19;5;19;3;2;19;5;19;19;5;19;3
2;19;5;20;3;2;19;5;20;19;5;20;3
2;19;5;21;3;2;19;5;21;19;5;21;3
2;19;5;22;3;2;19;5;22;19;5;22;3
2;19;5;23;3;2;19;5;23;19;5;23;3
2;19;5;24;3;2;19;5;24;19;5;24;3
2;19;5;25;3;2;19;5;25;19;5;25;3
2;19;5;26;3;2;19;5;26;19;5;26;3
2;19;5;27;3;2;19;5;27;19;5;27;3
2;19;5;28;3;2;19;5;28;19;5;28;3
2;19;5;29;3;2;19;5;29;19;5;29;3
2;19;6;4;3;2;19;6;4;19;6;4;3
2;19;6;5;3;2;19;6;5;19;6;5;3
2;19;6;6;3;2;19;6;6;19;6;6;3
2;19;6;7;3;2;19;6;7;19;6;7;3
2;19;6;8;3;2;19;6;8;19;6;8;3
2;19;6;9;3;2;19;6;9;19;6;9;3
2;19;6;10;3;2;19;6;10;19;6;10;3
2;19;6;11;3;2;19;6;11;19;6;11;3
2;19;6;12;3;2;19;6;12;19;6;12;3
2;19;6;13;3;2;19;6;13;19;6;13;3
2;19;6;14;3;2;19;6;14;19;6;14;3
2;19;6;15;3;2;19;6;15;19;6;15;3
2;19;6;16;3;2;19;6;16;19;6;16;3
2;19;6;17;3;2;19;6;17;19;6;17;3
2;19;6;18;3;2;19;6;18;19;6;18;3
2;19;6;19;3;2;19;6;19;19;6;19;3
2;19;6;20;3;2;19;6;20;19;6;20;3
2;19;6;21;3;2;19;6;21;19;6;21;3
2;19;6;22;3;2;19;6;22;19;6;22;3
2;19;6;23;3;2;19;6;23;19;6;23;3
2;19;6;24;3;2;19;6;24;19;6;24;3
2;19;6;25;3;2;19;6;25;19;6;25;3
2;19;6;26;3;2;19;6;26;19;6;26;3
2;19;6;27;3;2;19;6;27;19;6;27;3
2;19;6;28;3;2;19;6;28;19;6;28;3
2;19;6;29;3;2;19;6;29;19;6;29;3
2;19;7;4;3;2;19;7;4;19;7;4;3
2;19;7;5;3;2;19;7;5;19;7;5;3
2;19;7;6;3;2;19;7;6;19;7;6;3
2;19;7;7;3;2;19;7;7;19;7;7;3
2;19;7;8;3;2;19;7;8;19;7;8;3
2;19;7;9;3;2;19;7;9;19;7;9;3
2;19;7;10;3;2;19;7;10;19;7;10;3
2;19;7;11;3;2;19;7;11;19;7;11;3
2;19;7;12;3;2;19;7;12;19;7;12;3
2;19;7;13;3;2;19;7;13;19;7;13;3
2;19;7;14;3;2;19;7;14;19;7;14;3
2;19;7;15;3;2;19;7;15;19;7;15;3
2;19;7;16;3;2;19;7;16;19;7;16;3
2;19;7;17;3;2;19;7;17;19;7;17;3
2;19;7;18;3;2;19;7;18;19;7;18;3
2;19;7;19;3;2;19;7;19;19;7;19;3
2;19;7;20;3;2;19;7;20;19;7;20;3
2;19;7;21;3;2;19;7;21;19;7;21;3
