kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,travtime,car_use,bluebook,tif,red_car,oldclaim,clm_freq,revoked,mvr_pts,car_age,urbanicity,minivan,panel_truck,pickup,sports_car,van,z_suv,<high_school,bachelors,masters,phd,z_high_school,clerical,doctor,home_maker,lawyer,manager,professional,student,z_blue collar,class
0.00000,0.26154,0.40000,0.60870,0.22452,1.00000,0.00000,1.00000,0.00000,0.08759,0.00000,0.04836,0.12500,1.00000,0.00000,0.00000,0.00000,0.07692,0.29032,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.30769,0.20000,0.52174,0.07898,1.00000,0.21597,1.00000,0.00000,0.16788,1.00000,0.29338,0.20833,0.00000,0.10469,0.20000,0.00000,0.46154,0.41935,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.75000,0.44615,0.60000,0.73913,0.07775,0.00000,0.15919,0.00000,1.00000,0.07299,1.00000,0.22597,0.08333,0.00000,0.39031,0.40000,1.00000,0.53846,0.25806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.44615,0.40000,0.56522,0.17609,1.00000,0.29225,1.00000,0.00000,0.09489,1.00000,0.26509,0.20833,1.00000,0.00000,0.00000,0.00000,0.07692,0.51613,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.16923,0.20000,0.56522,0.08168,0.00000,0.15812,0.00000,0.00000,0.10949,0.00000,0.08353,0.20833,0.00000,0.00000,0.00000,0.00000,0.30769,0.32258,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.47692,0.00000,0.39130,0.16929,0.00000,0.25155,0.00000,0.00000,0.21898,0.00000,0.34892,0.66667,0.00000,0.00000,0.00000,0.00000,0.15385,0.12903,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.00000,0.52308,0.00000,0.34783,0.19227,0.00000,0.23874,0.00000,0.00000,0.26277,0.00000,0.10346,0.08333,1.00000,0.00000,0.00000,0.00000,0.00000,0.61290,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.43077,0.40000,0.60870,0.09611,0.00000,0.14815,0.00000,1.00000,0.00000,1.00000,0.23901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.35385,0.00000,0.43478,0.03999,0.00000,0.00000,1.00000,0.00000,0.28467,0.00000,0.12720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38710,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1
0.00000,0.46154,0.00000,0.43478,0.12431,0.00000,0.20734,0.00000,1.00000,0.18248,1.00000,0.19124,0.12500,0.00000,0.08342,0.40000,0.00000,0.00000,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.67692,0.60000,0.60870,0.20577,0.00000,0.30496,0.00000,1.00000,0.03650,0.00000,0.30246,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.29032,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.53846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25547,1.00000,0.07474,0.20833,1.00000,0.00000,0.00000,0.00000,0.00000,0.32258,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.58462,0.00000,0.52174,0.26354,0.00000,0.31514,0.00000,1.00000,0.06569,1.00000,0.23315,0.20833,0.00000,0.00000,0.00000,0.00000,0.00000,0.70968,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.47692,0.00000,0.69565,0.09186,0.00000,0.16381,0.00000,0.00000,0.29197,0.00000,0.04938,0.50000,1.00000,0.00000,0.00000,1.00000,0.00000,0.12903,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.52308,0.00000,0.60870,0.26237,0.00000,0.30862,0.00000,0.00000,0.25547,0.00000,0.21439,0.08333,0.00000,0.00000,0.00000,0.00000,0.00000,0.36446,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.70769,0.00000,0.00000,0.00000,0.00000,0.05981,0.00000,1.00000,0.23358,1.00000,0.16501,0.12500,0.00000,0.00000,0.00000,0.00000,0.15385,0.12903,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.35385,0.00000,0.43478,0.10406,0.00000,0.17925,0.00000,1.00000,0.13869,1.00000,0.21688,0.41667,0.00000,0.00000,0.00000,0.00000,0.07692,0.70968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.40000,0.00000,0.45539,0.39174,0.00000,0.00000,1.00000,0.00000,0.31387,0.00000,0.44798,0.00000,1.00000,0.00000,0.00000,0.00000,0.07692,0.61290,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.49231,0.00000,0.30435,0.37963,0.00000,0.41706,0.00000,1.00000,0.25547,1.00000,0.21292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.27692,0.00000,0.47826,0.02127,0.00000,0.00000,0.00000,0.00000,0.20438,0.00000,0.13687,0.12500,1.00000,0.10176,0.60000,0.00000,0.30769,0.12903,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.36923,0.00000,0.47826,0.20856,0.00000,0.24239,0.00000,1.00000,0.10949,1.00000,0.05862,0.00000,0.00000,0.12271,0.60000,0.00000,0.15385,0.45161,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.53846,0.00000,0.56522,0.21206,0.00000,0.00000,1.00000,0.00000,0.24818,0.00000,0.22465,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.54839,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.26154,0.20000,0.39130,0.05755,1.00000,0.00000,1.00000,0.00000,0.18248,1.00000,0.05129,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.41935,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.64615,0.00000,0.45539,0.11901,0.00000,0.20350,0.00000,0.00000,0.13869,0.00000,0.41632,0.12500,1.00000,0.16966,0.40000,0.00000,0.00000,0.22581,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.52308,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.30657,1.00000,0.07356,0.00000,0.00000,0.00000,0.00000,1.00000,0.15385,0.12903,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.06154,0.00000,0.34783,0.01147,0.00000,0.09126,1.00000,1.00000,0.13139,1.00000,0.13291,0.00000,0.00000,0.00000,0.00000,0.00000,0.30769,0.38710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.55385,0.00000,0.60870,0.16776,0.00000,0.17455,0.00000,1.00000,0.09489,1.00000,0.16442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.40000,0.00000,0.56522,0.19557,0.00000,0.21135,0.00000,1.00000,0.00000,1.00000,0.20487,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.48387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1
0.00000,0.44365,0.00000,0.00000,0.00000,0.00000,0.17455,0.00000,1.00000,0.27737,1.00000,0.01612,0.37500,1.00000,0.08163,0.80000,0.00000,0.23077,0.12903,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.40000,0.00000,0.39130,0.33927,0.00000,0.38012,1.00000,0.00000,0.11679,1.00000,0.24399,0.12500,1.00000,0.00000,0.00000,0.00000,0.30769,0.58065,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.72308,0.00000,0.45539,0.13483,0.00000,0.20340,0.00000,1.00000,0.22628,1.00000,0.06990,0.20833,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.49231,0.00000,0.52174,0.25599,0.00000,0.34269,0.00000,0.00000,0.21898,1.00000,0.20809,0.37500,1.00000,0.00000,0.00000,0.00000,0.00000,0.41935,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.60000,0.00000,0.52174,0.19734,0.00000,0.25530,0.00000,0.00000,0.35766,1.00000,0.32943,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58065,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.63077,0.00000,0.45539,0.28406,0.00000,0.17455,0.00000,1.00000,0.19708,1.00000,0.08353,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.52308,0.00000,0.60870,0.03956,0.00000,0.00000,0.00000,1.00000,0.26277,1.00000,0.17101,0.41667,0.00000,0.00000,0.00000,0.00000,0.00000,0.38710,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.49231,0.00000,0.43478,0.29085,0.00000,0.00000,1.00000,0.00000,0.29927,1.00000,0.26436,0.12500,1.00000,0.14398,0.60000,0.00000,0.15385,0.58065,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.25000,0.36923,0.20000,0.30435,0.12625,0.00000,0.20187,0.00000,1.00000,0.00000,1.00000,0.17907,0.00000,0.00000,0.06308,0.60000,0.00000,0.23077,0.45161,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.46154,0.00000,0.47826,0.21501,0.00000,0.28100,1.00000,1.00000,0.26277,1.00000,0.18303,0.16667,0.00000,0.09697,0.60000,0.00000,0.00000,0.45161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.41538,0.00000,0.43478,0.13549,0.00000,0.23839,1.00000,1.00000,0.32117,1.00000,0.17966,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.00000,0.44615,0.00000,0.56522,0.02243,0.00000,0.00000,0.00000,0.00000,0.05109,0.00000,0.14317,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36446,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.50769,0.00000,0.47826,0.17956,0.00000,0.30022,0.00000,0.00000,0.01460,1.00000,0.43098,0.00000,1.00000,0.00000,0.00000,0.00000,0.15385,0.36446,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.52308,0.00000,0.43478,0.14428,0.00000,0.17455,1.00000,1.00000,0.21898,0.00000,0.10067,0.41667,0.00000,0.05239,0.20000,0.00000,0.38462,0.48387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.60000,0.00000,0.56522,0.16372,0.00000,0.28277,0.00000,0.00000,0.31387,0.00000,0.09247,0.00000,0.00000,0.00000,0.00000,0.00000,0.07692,0.12903,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.15385,0.40000,0.47826,0.05842,0.00000,0.13151,0.00000,0.00000,0.10219,0.00000,0.33382,0.20833,0.00000,0.74001,0.20000,1.00000,0.38462,0.12903,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.52308,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.17518,1.00000,0.19593,0.00000,0.00000,0.00000,0.00000,0.00000,0.07692,0.25806,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.63077,0.00000,0.34783,0.18151,0.00000,0.00000,1.00000,0.00000,0.16058,1.00000,0.24326,0.00000,1.00000,0.00000,0.00000,0.00000,0.07692,0.64516,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.27692,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.39416,1.00000,0.36709,0.00000,0.00000,0.59542,0.20000,1.00000,0.53846,0.12903,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.40000,0.00000,0.47826,0.07425,0.00000,0.00000,1.00000,1.00000,0.14599,0.00000,0.64273,0.20833,0.00000,0.52455,0.20000,1.00000,0.00000,0.32258,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.15385,0.00000,0.26087,0.13098,0.00000,0.00000,1.00000,0.00000,0.14599,0.00000,0.29689,0.00000,0.00000,0.00000,0.00000,0.00000,0.30769,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.50769,0.00000,0.26087,0.27232,0.00000,0.28080,0.00000,1.00000,0.26277,1.00000,0.07767,0.12500,0.00000,0.00000,0.00000,0.00000,0.07692,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.35385,0.20000,0.56522,0.26665,0.00000,0.34828,0.00000,1.00000,0.24088,1.00000,0.26627,0.08333,0.00000,0.00000,0.00000,0.00000,0.30769,0.51613,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.72308,0.00000,0.69565,0.38676,0.00000,0.42690,0.00000,0.00000,0.21898,0.00000,0.38203,0.37500,1.00000,0.00000,0.00000,0.00000,0.00000,0.38710,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.50000,0.41538,0.40000,0.52174,0.17066,1.00000,0.00000,1.00000,1.00000,0.22628,0.00000,0.31712,0.20833,0.00000,0.12532,0.40000,0.00000,0.30769,0.45161,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.00000,0.23077,0.40000,0.47826,0.25530,0.00000,0.29085,0.00000,1.00000,0.00000,0.00000,0.41208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.41538,0.00000,0.60870,0.28406,0.00000,0.30426,0.00000,0.00000,0.10219,1.00000,0.16120,0.00000,1.00000,0.00000,0.00000,0.00000,0.07692,0.58065,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.75385,0.00000,0.73913,0.14188,0.00000,0.24916,0.00000,1.00000,0.16788,1.00000,0.12471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.80645,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.56923,0.00000,0.34783,0.46116,0.00000,0.53132,0.00000,0.00000,0.16788,1.00000,0.22494,0.12500,1.00000,0.00000,0.00000,0.00000,0.15385,0.36446,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.32308,0.00000,0.47826,0.12956,0.00000,0.16958,1.00000,1.00000,0.09489,1.00000,0.24516,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.52308,0.00000,0.43478,0.16455,0.00000,0.21951,0.00000,0.00000,0.26277,0.00000,0.45750,0.50000,1.00000,0.08584,0.20000,0.00000,0.15385,0.25806,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.61538,0.00000,0.52174,0.26816,0.00000,0.17455,0.00000,0.00000,0.00000,0.00000,0.34730,0.54167,1.00000,0.00000,0.00000,0.00000,0.00000,0.51613,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.50000,0.36923,0.40000,0.52174,0.20121,1.00000,0.27622,1.00000,1.00000,0.14599,1.00000,0.19343,0.25000,0.00000,0.00000,0.00000,0.00000,0.07692,0.25806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.52308,0.00000,0.56522,0.20262,0.00000,0.29863,0.00000,1.00000,0.21898,1.00000,0.35829,0.20833,0.00000,0.00000,0.00000,0.00000,0.00000,0.45161,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.53846,0.00000,0.52174,0.59197,0.00000,0.56749,0.00000,0.00000,0.12409,1.00000,0.00000,0.20833,1.00000,0.00000,0.00000,0.00000,0.00000,0.70968,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.60000,0.00000,0.26087,0.13217,0.00000,0.23738,0.00000,1.00000,0.18978,0.00000,0.24751,0.41667,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.25000,0.30769,0.80000,0.00000,0.00000,1.00000,0.09511,1.00000,1.00000,0.09489,1.00000,0.05832,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.46154,0.00000,0.56522,0.02587,0.00000,0.00000,1.00000,1.00000,0.24088,1.00000,0.01392,0.16667,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.43077,0.40000,0.56522,0.10502,0.00000,0.21045,0.00000,1.00000,0.14599,1.00000,0.22890,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.36446,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.69231,0.00000,0.43478,0.16943,0.00000,0.00000,1.00000,0.00000,0.25547,0.00000,0.36709,0.00000,1.00000,0.08491,0.60000,0.00000,0.00000,0.45161,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.23077,0.20000,0.65217,0.05525,0.00000,0.15179,0.00000,1.00000,0.00000,1.00000,0.33954,0.00000,0.00000,0.00000,0.00000,0.00000,0.15385,0.12903,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.47692,0.00000,0.52174,0.51891,0.00000,0.54530,0.00000,1.00000,0.24818,0.00000,0.39127,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
