customer_id;credit_score;country;gender;age;tenure;balance;products_number;credit_card;active_member;estimated_salary;churn
15692929;791;Germany;Female;42;10;113657.41;2;0;1;139946.68;1
15758081;673;Spain;Male;39;8;138160;1;1;1;110468.51;0
15667476;477;Germany;Female;36;3;117700.86;1;0;0;74042;0
15738248;662;France;Female;37;5;0;2;1;0;151871.84;0
15672152;850;Germany;Male;37;9;122506.38;1;0;1;199693.84;1
15673372;635;France;Female;58;1;0;1;1;1;58907.08;1
15587611;537;France;Male;59;9;0;2;0;0;103799.77;1
15803415;579;France;Female;39;3;166501.17;2;1;0;93835.64;0
15715673;651;Spain;Female;46;4;89743.05;1;1;0;156425.57;1
15655648;610;France;Female;25;2;0;2;1;0;123723.83;0
15763613;581;France;Male;30;1;0;2;1;0;199464.08;0
15660385;592;France;Male;39;7;0;2;1;0;83084.33;0
15733261;688;Spain;Female;35;6;0;1;1;0;25488.43;1
15796231;681;France;Female;18;1;98894.39;1;1;1;9596.4;0
15624866;658;Germany;Male;37;3;168735.74;2;0;0;70370.24;0
15623730;792;France;Male;34;1;0;1;0;1;86330.32;0
15668248;528;Germany;Female;62;7;133201.17;1;0;0;168507.68;1
15694518;624;Spain;Female;36;0;0;2;1;0;111605.9;0
15638028;562;Germany;Male;31;4;127237.25;2;0;1;143317.42;0
15795895;678;Germany;Male;36;1;117864.85;2;1;0;27619.06;0
15694376;705;Germany;Female;64;3;153469.26;3;0;0;146573.66;1
15669204;650;Germany;Male;23;4;93911.3;2;1;0;69055.45;0
15773779;593;Spain;Female;46;2;76597.79;1;1;1;54453.72;0
15580682;652;France;Female;40;4;79927.36;2;1;1;33524.6;0
15768530;554;Spain;Female;27;4;0;2;1;1;135083.73;0
15672875;584;Germany;Male;32;8;40172.91;1;1;1;137439.34;0
15617082;516;France;Male;33;7;115195.58;1;1;1;11205.5;0
15760514;789;Germany;Female;43;9;116644.29;2;1;1;60176.1;0
15761775;598;Germany;Male;20;8;180293.84;2;1;1;29552.7;0
15799964;669;Germany;Female;30;7;139872.81;1;1;0;188795.85;0
15693906;645;France;Female;24;3;34547.82;1;1;1;11638.17;0
15739514;659;France;Female;32;9;0;2;1;1;93155.75;0
15756926;833;Germany;Male;29;1;96462.25;2;0;1;48986.18;0
15770984;697;Spain;Female;40;7;130334.35;2;0;1;116951.1;0
15703979;580;Germany;Male;39;3;119688.81;1;1;0;137041.26;0
15801821;691;France;Male;38;1;0;2;0;0;44653.5;0
15711028;534;France;Male;52;1;0;3;1;1;104035.41;1
15791842;478;France;Female;32;6;71187.24;1;1;1;110593.62;0
15746127;572;France;Female;47;2;0;2;1;0;36099.7;0
15663625;501;France;Male;37;4;0;2;0;0;12470.3;0
15604891;624;Spain;Female;38;8;0;2;1;0;95403.41;0
15589666;595;France;Female;39;9;136422.41;1;1;1;151757.81;0
15627881;603;France;Male;30;8;0;2;1;1;47536.46;0
15664895;602;France;Female;25;0;0;2;1;1;101274.17;0
15676094;500;France;Female;34;6;0;1;1;1;140268.45;0
15761720;422;France;Male;41;6;153238.88;1;1;0;11663.09;0
15611961;615;France;Male;35;7;0;2;1;0;150784.29;0
15680167;635;France;Female;78;6;47536.4;1;1;1;119400.08;0
15762543;711;France;Female;32;1;0;2;1;0;126188.42;0
15658475;834;France;Male;36;8;142882.49;1;1;0;89983.02;1
15779743;633;France;Female;44;7;0;2;1;0;29761.29;0
15661532;650;France;Female;31;1;160566.11;2;0;0;27073.81;0
15782360;743;Germany;Male;65;2;131935.51;1;1;1;96399.67;1
15767908;567;France;Male;38;6;127678.8;2;0;0;45422.89;0
15677105;706;Germany;Female;46;4;105214.58;1;1;0;108699.59;1
15641474;638;France;Male;46;9;139859.54;1;1;0;38967.29;0
15624451;641;France;Female;38;3;0;2;1;0;116466.19;0
15577985;574;France;Female;34;5;112324.45;2;1;1;17993.43;0
15571666;642;Germany;Male;30;8;134497.27;1;0;0;43250.54;0
15783691;722;Spain;Female;35;1;120171.58;1;1;0;125240.8;0
15671172;623;France;Male;23;1;106012.2;2;0;1;191415.94;0
15731760;681;France;Male;25;5;0;1;0;1;90860.97;0
15585599;530;France;Female;34;8;0;2;0;1;141872.52;0
15784958;797;France;Female;55;10;0;4;1;1;49418.87;1
15734524;653;France;Male;51;3;0;1;1;0;170426.65;1
15614103;850;Germany;Male;42;8;119839.69;1;0;1;51016.02;1
15794895;581;Spain;Male;34;1;0;2;0;1;81175.25;0
15772381;589;Germany;Male;38;8;92219.21;1;1;0;99106.97;0
15710553;555;Germany;Male;48;3;142055.41;2;0;1;79134.78;0
15649292;748;France;Female;49;7;29602.08;1;0;0;163550.58;1
15792565;745;France;Female;46;7;0;2;1;1;67769.94;0
15718245;730;France;Male;34;1;0;2;1;1;126592.01;0
15703117;565;France;Female;44;1;0;2;0;1;89602.81;0
15758136;778;France;Male;37;3;141803.77;1;0;1;179421.84;0
15799932;812;France;Male;24;10;0;2;1;1;156906.15;0
15633516;526;France;Male;42;1;0;1;0;1;168486.02;0
15622532;708;France;Female;47;0;126589.12;2;0;1;132730.07;1
15798960;680;France;Male;33;2;108393.35;1;0;1;39057.67;0
15698664;567;Spain;Male;43;2;115643.58;2;0;0;174606.35;0
15703614;564;Spain;Male;48;5;132876.23;1;1;0;79259.77;0
15699195;709;France;Female;24;3;110949.41;1;1;1;168515.61;0
15710543;629;France;Male;46;1;130666.2;1;1;1;161125.67;1
15695499;510;France;Female;45;10;103821.47;2;0;1;77878.62;0
15622321;506;France;Female;32;3;0;1;1;1;80823.02;0
15715744;605;France;Male;39;7;0;1;0;1;119348.28;0
15788151;650;Spain;Male;32;1;132187.73;2;1;1;178331.36;0
15687153;850;Germany;Male;49;8;98649.55;1;1;0;119174.88;1
15684958;489;Germany;Male;38;2;126444.08;2;1;1;82662.73;0
15706116;659;Germany;Female;30;8;154159.51;1;1;0;40441.1;0
15740557;753;France;Female;43;5;0;2;1;0;109881.71;0
15707291;477;Germany;Male;48;8;129250;2;1;1;157937.35;0
15583353;610;Spain;Female;45;3;0;1;1;0;38276.84;1
15761024;619;France;Female;33;2;167733.51;2;1;1;65222.48;0
15630709;619;Germany;Female;31;2;56116.3;2;0;0;2181.94;0
15639590;758;France;Female;30;3;141581.08;1;1;0;156249.06;0
15659399;516;Germany;Male;50;7;139675.07;2;1;0;45591.23;0
15567078;789;France;Female;27;8;66201.96;1;1;1;79458.12;0
15696373;687;France;Female;44;9;0;2;0;0;103042.2;1
15786617;485;Germany;Male;34;3;133658.24;1;1;0;70209.83;0
15657449;446;Germany;Male;25;3;136202.78;1;1;0;176743.51;0
15672594;597;France;Female;60;0;131778.08;1;0;0;10703.53;1
15714240;712;Spain;Male;74;5;0;2;0;0;151425.82;0
15782144;522;France;Female;34;3;0;2;1;1;3894.34;0
15665008;805;Germany;Female;26;8;42712.87;2;1;1;28861.69;0
15581733;781;France;Female;28;4;0;2;1;0;177703.15;0
15751392;689;Spain;Female;57;4;0;2;1;0;136649.8;1
15785815;670;Germany;Male;31;1;142631.54;2;1;1;175894.24;0
15664214;670;France;Male;33;2;141204.65;2;1;0;76257.46;0
15579996;524;Germany;Female;25;7;131402.21;1;0;0;193668.49;0
15675252;734;Spain;Female;39;3;92636.96;2;1;1;125671.29;0
15579617;489;France;Female;51;3;0;2;0;1;174098.28;1
15593976;578;Germany;Female;31;5;102088.68;4;0;0;187866.21;1
15716041;622;Spain;Male;39;9;0;2;0;1;100862.36;0
15654489;843;France;Female;38;8;134887.53;1;1;1;10804.04;0
15736302;687;France;Male;48;4;0;2;1;1;170893.85;0
15805909;700;Spain;Male;28;8;159900.38;1;0;0;22698.56;0
15572762;410;Germany;Female;50;2;102278.79;2;1;0;89822.48;0
15724632;537;France;Female;41;0;0;2;0;1;175262.49;0
15670416;780;France;Female;43;0;0;1;0;1;15705.27;0
15749528;652;Spain;Male;58;6;0;2;0;1;170025.43;0
15578783;620;Germany;Male;35;0;76989.97;1;1;1;17242.79;0
15580719;697;France;Female;23;10;0;2;1;1;79734.23;0
15656293;786;France;Male;35;3;0;2;1;0;92712.97;0
15691875;850;Germany;Female;39;5;114491.82;1;1;0;99689.48;0
15596870;749;Germany;Male;54;3;144768.94;1;1;0;93336.3;1
15780770;445;France;Male;31;7;145056.59;1;1;1;175893.53;0
15751491;443;Germany;Male;50;3;117206.3;1;1;0;42840.18;1
15706200;637;Germany;Male;41;2;138014.4;2;1;0;140298.24;0
15808674;616;Germany;Female;45;6;128352.59;3;1;1;144000.59;1
15641411;756;France;Female;23;1;112568.31;1;1;1;113408.11;0
15764661;644;France;Male;33;2;0;1;1;0;96420.58;0
15689492;850;Germany;Male;41;1;176958.46;2;0;1;125806.3;0
15602405;703;Germany;Female;38;9;99167.54;1;1;0;65720.92;0
15610271;684;Spain;Female;42;3;103210.27;1;1;0;31002.03;0
15791780;706;Germany;Female;48;10;104478.12;3;0;1;158248.71;1
15589147;580;Spain;Male;61;8;125921.37;1;1;1;94677.83;0
15756975;777;Spain;Female;35;3;0;2;1;1;17257.72;0
15729582;676;Germany;Male;48;3;80697.44;1;0;0;101397.86;0
15742971;708;France;Female;44;2;161887.81;2;1;0;84870.23;0
15568046;809;France;Male;24;7;109558.36;1;1;0;183515.13;0
15694890;588;France;Male;38;1;124271.26;1;1;0;75969.19;0
15736963;623;France;Male;43;1;0;2;1;1;146379.3;0
15646490;537;Spain;Male;42;1;190569.23;1;0;1;127154.8;0
15607314;536;Spain;Male;53;2;143923.96;1;1;0;2019.78;1
15576745;769;France;Male;48;2;96542.16;2;0;1;197885.72;0
15669606;690;France;Male;33;5;0;2;1;0;138017.68;0
15737832;771;Spain;Male;45;0;139825.56;1;0;0;170984.97;1
15681990;497;Germany;Male;24;6;111769.14;2;1;0;55859.27;0
15758050;622;Spain;Male;37;4;0;2;1;0;4459.5;0
15787848;602;Spain;Male;30;9;113672.18;2;0;0;102135.92;0
15713594;543;France;Female;32;7;147256.86;1;1;0;112771.95;0
15588186;520;Spain;Male;45;7;107023.03;1;1;0;32903.93;0
15786739;669;France;Male;37;1;125529.55;1;1;1;162260.93;0
15699467;631;Spain;Female;41;0;0;1;0;0;87959.83;0
15680706;537;Germany;Male;48;4;131834.8;1;1;0;166476.95;1
15645717;732;France;Male;62;2;0;2;1;1;25438.87;0
15748597;844;Spain;Male;56;5;99529.7;1;0;1;157230.06;1
15773709;838;Spain;Male;35;0;0;2;0;1;197305.91;0
15629787;652;France;Male;27;10;107303.72;2;0;0;44435.76;0
15661007;660;France;Male;33;0;72783.42;1;0;0;181051.99;0
15686812;692;Spain;Female;44;8;0;1;0;1;159069.37;0
15754113;588;France;Female;35;0;0;2;1;1;155485.24;0
15749489;533;Germany;Female;22;10;115743.6;1;0;0;43852.05;0
15574352;850;France;Male;43;4;161256.53;1;1;1;140071.57;0
15701281;511;France;Male;27;8;0;2;1;1;49089.36;0
15811985;530;Spain;Male;44;6;0;2;0;0;55893.37;0
15713505;554;France;Male;31;1;0;2;0;1;192660.55;0
15685653;585;Germany;Female;40;3;162261.01;2;1;0;137028.51;0
15758831;754;France;Male;39;3;74896.33;1;0;0;34430.16;0
15618774;474;France;Male;54;3;0;1;1;0;108409.17;1
15764448;837;Germany;Male;35;0;144037.6;1;1;0;145325.32;0
15611024;567;France;Female;23;9;93522.2;1;0;1;81425.61;0
15738220;800;Spain;Male;38;1;0;2;1;0;51553.43;0
15805764;646;France;Male;18;10;0;2;0;1;52795.15;0
15580487;627;Germany;Male;38;8;106922.92;2;0;1;84270.09;0
15675787;505;France;Male;26;8;112972.57;1;1;0;145011.62;0
15583580;566;Germany;Female;35;1;123042;1;1;0;66245.44;1
15780654;619;Germany;Female;33;3;100488.92;2;0;1;36446.74;0
15695034;757;France;Female;44;4;123322.15;1;1;0;137136.29;0
15805671;648;France;Male;32;0;0;1;0;1;117323.31;0
15790658;621;Spain;Male;42;8;68683.68;1;1;1;74157.71;0
15578648;543;Germany;Male;49;6;59532.18;1;1;0;104253.56;0
15734987;658;France;Female;43;7;140260.36;2;1;0;2748.72;0
15721740;633;Germany;Male;50;7;88302.65;1;1;1;195937.16;0
15641822;648;France;Female;19;1;0;2;0;1;22101.86;0
15765650;501;Germany;Male;40;5;114655.58;1;0;0;126535.92;0
15788556;683;France;Female;42;4;148283.94;1;1;1;44692.63;1
15576550;619;Spain;Female;38;1;0;1;1;0;112442.63;1
15622230;705;France;Female;35;3;0;2;0;1;66331.01;0
15653937;638;Germany;Female;53;1;123916.67;1;1;0;16657.68;1
15743538;710;France;Female;31;1;0;2;1;0;20081.3;0
15591740;590;France;Female;54;4;0;2;1;1;93820.49;1
15650086;725;France;Male;43;2;165896;2;1;0;130795.52;0
15718773;638;France;Female;32;0;0;2;1;0;160129.99;0
15615140;791;France;Male;36;6;111168.97;1;1;1;189969.91;0
15644361;702;France;Female;40;1;103549.24;1;0;0;9712.52;1
15774536;607;France;Female;32;6;0;2;0;0;196062.01;0
15618661;535;France;Male;30;6;103804.97;1;1;1;125710.53;0
15605020;651;France;Male;45;2;165901.59;2;1;0;23054.51;1
15762134;506;Germany;Male;59;8;119152.1;2;1;1;170679.74;0
15685279;511;Spain;Female;57;8;122950.31;1;1;1;181258.76;0
15582849;757;France;Female;51;1;0;1;1;1;22835.13;1
15655410;768;Germany;Male;49;1;133384.66;1;1;0;102397.22;1
15649129;757;France;Male;32;9;0;2;1;0;115950.96;0
15702380;663;Spain;Male;64;6;0;2;0;1;15876.52;0
15759067;537;Germany;Female;37;7;158411.95;4;1;1;117690.58;1
15683027;570;Germany;Male;29;4;122028.65;2;1;1;173792.77;0
15597487;850;France;Female;35;5;0;1;1;1;80992.8;0
15763256;661;Germany;Female;64;8;128751.65;2;1;0;189398.18;1
15620111;659;France;Male;54;8;133436.52;1;1;0;56787.8;0
15623053;454;Spain;Male;40;2;123177.01;1;1;0;148309.98;0
15595592;708;France;Female;59;2;0;1;1;0;179673.11;1
15740072;720;France;Female;37;2;120328.88;2;1;1;138470.21;0
15778005;785;France;Female;39;1;130147.98;1;1;0;163798.41;1
15583278;743;Spain;Female;36;8;92716.96;1;1;1;33693.78;0
15601263;493;Spain;Female;48;7;0;2;1;0;48545.1;0
15709222;557;Spain;Male;34;3;0;1;0;1;123427.98;0
15713949;850;France;Male;40;1;76914.21;1;1;0;174183.44;0
15717706;799;France;Female;32;3;106045.92;2;1;1;17938;0
15756071;756;France;Male;34;1;103133.26;1;1;1;90059.04;0
15696564;752;France;Male;38;0;145974.79;2;1;1;137694.23;0
15657637;696;Spain;Female;36;3;0;3;1;0;65039.9;0
15755863;630;Spain;Female;49;1;0;2;0;1;162858.29;0
15719858;659;Spain;Female;38;9;0;2;1;1;35701.06;0
15688876;685;Spain;Male;39;9;0;2;1;1;18826.06;0
15698528;599;Spain;Female;31;3;0;1;1;1;130086.47;1
15770345;559;Spain;Female;31;1;139183.06;1;0;1;143360.56;0
15761506;615;Spain;Male;19;5;0;2;1;0;159920.92;0
15716619;580;Germany;Female;36;3;74974.89;1;1;1;12099.67;0
15788367;487;Spain;Male;44;6;61691.45;1;1;1;53087.98;0
15709451;646;Germany;Female;35;1;121952.75;2;1;1;142839.82;0
15640421;811;France;Female;35;7;0;1;1;1;178.19;0
15580068;526;Spain;Male;35;5;0;2;1;1;105618.14;0
15677123;767;Spain;Male;37;7;0;2;1;1;24734.25;0
15619801;548;France;Female;33;1;80107.83;2;0;1;82245.67;0
15582246;737;Spain;Female;45;2;0;2;0;1;177695.67;0
15711843;613;Germany;Male;40;1;147856.82;3;0;0;107961.11;1
15680046;711;Spain;Male;36;8;0;2;1;0;55207.41;0
15804131;850;Spain;Female;53;7;65407.16;2;0;0;182633.63;1
15722611;752;France;Female;53;8;114233.18;1;1;1;51587.04;0
15729224;710;France;Female;37;5;0;2;1;0;115403.31;0
15811588;664;Spain;Female;53;7;187602.18;1;1;0;186392.99;1
15702138;510;France;Female;22;3;156834.34;1;0;0;44374.44;0
15749799;577;France;Female;34;2;0;2;1;1;84033.35;0
15752885;529;France;Male;42;1;157498.9;1;1;1;82276.62;0
15674932;757;Spain;Female;44;9;0;2;1;0;177528.92;0
15743828;691;France;Male;41;2;0;1;1;1;56850.92;1
15642022;621;Spain;Male;34;8;0;1;0;0;47972.65;0
15746461;709;Spain;Male;35;2;0;2;1;0;104982.39;0
15809991;756;Spain;Male;19;4;130274.22;1;1;1;133535.29;0
15787322;788;France;Female;41;6;0;1;1;1;25571.37;0
15575498;705;France;Female;39;5;149379.66;2;1;0;96075.55;0
15691387;483;France;Male;29;9;0;1;1;1;81634.45;0
15765457;719;Spain;Male;35;1;100829.94;1;1;1;165008.97;0
15666173;793;Germany;Female;32;1;96408.98;1;1;1;138191.81;0
15627377;593;France;Male;41;6;0;2;1;1;99136.49;0
15656683;551;France;Male;52;1;0;1;0;0;63584.55;1
15679810;690;France;Male;39;6;0;2;1;0;160532.88;0
15606310;823;France;Male;71;5;149105.08;1;0;1;162683.06;0
15756871;512;Spain;Male;39;3;0;1;1;0;134878.19;0
15610002;802;Spain;Male;41;5;0;2;1;1;134626.3;0
15567802;450;Spain;Female;34;2;0;2;1;0;175480.93;0
15745452;651;Germany;Male;41;1;90218.11;1;1;0;174337.68;0
15617252;697;France;Female;33;1;87347.7;1;1;0;172524.51;0
15753248;611;France;Male;28;2;0;2;0;0;25395.83;0
15610755;643;France;Female;33;0;137811.75;1;1;1;184856.89;0
15662238;822;France;Male;37;3;105563;1;1;0;182624.93;0
15799186;632;France;Male;38;4;0;2;0;0;192505.62;0
15686941;575;Spain;Female;26;7;0;2;1;0;112507.63;0
15601172;672;France;Male;31;6;91125.75;1;1;0;177295.92;0
15723858;517;Spain;Male;39;3;0;2;0;1;12465.51;0
15615896;621;Spain;Male;39;8;0;2;1;0;36122.96;0
15737647;775;Germany;Female;77;6;135120.56;1;1;0;37836.64;0
15582841;600;France;Male;29;8;0;2;0;1;34747.43;0
15760090;640;France;Male;28;7;0;2;1;1;131097.9;0
15588587;752;France;Female;36;1;86837.95;1;1;1;105280.55;0
15683157;613;France;Male;26;4;100446.57;1;0;1;149653.81;0
15694209;484;France;Female;32;3;0;2;1;1;139390.99;0
15655875;511;France;Female;33;3;0;2;1;0;132436.71;0
15805704;745;France;Female;32;2;0;4;0;1;179705.13;1
15744789;786;Spain;Female;32;6;114512.59;1;1;0;15796.66;0
15799357;727;France;Male;35;5;136364.46;1;0;0;142754.71;0
15726153;622;France;Male;31;5;106260.67;1;1;1;2578.43;0
15713346;794;France;Male;24;10;146126.75;1;1;1;88992.05;0
15665053;636;Spain;Male;52;4;111284.53;1;0;1;32936.44;1
15592379;741;Spain;Female;42;9;121056.63;2;1;0;39122.58;0
15692599;687;France;Male;34;5;128270.56;1;1;0;191092.62;0
15620758;660;Spain;Male;30;4;0;2;1;0;129149.06;0
15637428;660;France;Male;35;7;0;2;1;0;13218.6;0
15808389;617;France;Female;79;7;0;1;1;1;160589.18;0
15807003;762;France;Male;32;10;191775.65;1;1;0;179657.83;0
15702912;752;Spain;Female;35;2;0;1;1;0;44335.54;1
15590623;561;Spain;Male;34;4;85141.79;2;1;1;29217.37;0
15728078;609;France;Male;26;10;126392.18;1;0;1;43651.49;0
15708256;803;France;Male;28;3;0;2;1;0;159654;0
15582335;556;France;Female;40;9;129860.37;1;0;0;17992.94;0
15649150;531;France;Female;53;5;127642.44;1;1;0;141501.45;1
15691647;411;France;Female;35;2;0;2;1;1;93825.78;0
15668270;587;Germany;Female;44;5;125584.17;2;1;1;41852.24;1
15624820;683;Spain;Male;56;7;50911.21;3;0;0;97629.31;1
15736254;654;France;Male;29;2;91955.61;1;1;0;37065.66;0
15720814;670;Germany;Female;36;2;84266.44;2;0;0;38614.69;0
15642997;655;France;Female;36;2;147149.59;1;1;1;87816.86;0
15693200;752;France;Female;36;7;0;2;1;0;184866.86;0
15624596;534;France;Female;23;5;104822.45;1;0;1;160176.47;0
15807167;635;France;Male;42;1;146766.72;2;0;1;164357.1;0
15660301;491;Germany;Male;70;6;148745.92;2;1;1;17818.33;0
15593094;516;France;Male;27;9;0;1;1;0;142680.64;1
15618239;530;France;Female;48;0;0;1;1;0;85081.09;0
15574137;687;Spain;Male;35;3;0;2;1;1;176450.19;0
15614740;684;France;Female;41;6;135203.81;2;1;1;121967.88;0
15574071;706;Germany;Male;23;2;93301.97;2;0;1;127187.04;0
15671148;490;Germany;Male;33;5;96341;2;0;0;108313.34;0
15721921;796;France;Male;44;8;165326.2;1;1;1;57205.55;0
15717995;849;France;Male;27;0;0;2;0;1;157891.86;0
15632050;779;France;Female;41;10;99786.2;1;1;0;86927.53;0
15647111;794;Spain;Female;22;4;114440.24;1;1;1;107753.07;0
15759991;748;Spain;Male;36;4;141573.55;1;1;0;82158.14;0
15790204;663;Spain;Female;22;9;0;1;1;0;29135.89;1
15686780;645;Spain;Female;55;1;133676.65;1;0;1;17095.49;0
15640491;464;France;Female;33;10;147493.7;2;1;0;100447.53;0
15783225;737;France;Male;54;9;0;1;1;0;83470.4;1
15734438;590;France;Female;29;4;0;2;1;0;121846.81;0
15688760;522;Germany;Female;37;3;95022.57;1;1;1;129107.59;0
15768124;648;France;Female;34;3;0;1;1;0;54726.43;0
15661330;754;France;Male;37;6;0;1;1;1;116141.72;0
15781272;669;France;Male;50;4;149713.61;3;1;1;124872.42;1
15573888;648;Germany;Female;43;1;107963.38;1;0;0;186438.86;1
15575858;763;France;Male;40;3;0;2;1;0;134281.11;0
15645937;790;Spain;Male;32;3;0;1;1;0;91044.47;0
15702337;581;France;Male;37;7;0;2;1;1;74320.75;0
15764537;703;France;Male;43;8;0;2;1;0;9704.66;0
15619616;571;France;Female;33;9;102017.25;2;0;0;128600.49;0
15585133;657;Spain;Female;27;8;0;2;0;0;6468.24;0
15573971;737;France;Male;44;7;0;2;0;0;57898.58;0
15579433;793;Spain;Male;29;8;96674.55;2;0;0;192120.66;0
15777045;783;Spain;Female;44;3;81811.71;1;1;0;164213.53;1
15611580;751;Spain;Male;33;4;79281.61;1;1;0;117547.76;0
15614778;579;France;Male;31;6;0;2;1;0;26149.25;0
15771750;655;Germany;Female;36;10;122314.39;1;1;0;9181.66;0
15593280;614;Germany;Male;43;8;140733.74;1;1;1;166588.76;0
15569274;678;Germany;Male;49;2;116933.11;1;1;0;195053.58;1
15654408;562;Spain;Male;41;5;165445.04;2;1;0;85787.31;0
15657468;711;Germany;Female;53;5;123805.03;1;1;0;102428.51;0
15614213;620;France;Male;37;0;107548.94;1;1;0;71175.94;0
15589869;437;France;Male;49;9;111634.29;2;0;1;166440.32;0
15693205;691;Germany;Female;41;8;109153.96;3;1;1;148848.76;1
15797113;552;Spain;Female;34;4;0;2;1;0;140286.69;0
15676958;765;Germany;Male;34;5;86055.17;2;1;1;104220.5;0
15739592;707;Germany;Female;51;10;98438.23;1;0;0;70778.63;1
15656263;764;Spain;Male;29;5;0;2;1;0;65868.28;0
15636872;585;France;Female;32;8;144705.87;2;0;0;171482.56;0
15589435;784;France;Male;31;7;0;2;1;1;143204.41;0
15640464;605;France;Male;41;5;91612.91;1;1;1;28427.84;0
15723851;699;Spain;Male;40;2;0;1;1;0;78387.32;0
15722122;544;France;Female;40;7;0;1;0;1;161076.92;0
15696852;803;France;Female;32;9;192122.84;1;1;1;54277.45;1
15634936;735;France;Male;41;7;179904;1;1;1;137180.95;0
15575935;673;France;Male;59;0;178058.06;2;0;1;21063.71;1
15634491;652;France;Male;30;2;176166.56;2;1;1;152210.81;0
15628530;694;France;Male;42;3;156864.2;2;0;0;88890.75;0
15678720;741;France;Female;44;7;0;2;1;1;190534.76;0
15627999;590;Spain;Male;30;3;0;2;1;0;83090.35;0
15571244;809;Spain;Female;33;3;0;2;0;1;141426.78;0
15739931;523;France;Male;34;2;161588.89;1;1;1;51358.66;0
15806256;540;France;Male;48;2;109349.29;1;1;0;88703.04;1
15787258;596;Spain;Female;29;6;0;2;1;0;116696.77;0
15706463;597;France;Female;36;9;0;2;1;1;7156.09;0
15691004;407;Spain;Male;37;1;0;1;1;1;49161.12;1
15792228;748;France;Male;60;0;152335.7;1;1;0;126743.33;1
15733447;562;France;Female;51;1;124662.54;1;1;1;65390.46;1
15679062;734;Germany;Female;47;10;91522.04;2;1;1;138835.91;0
15594409;710;France;Male;45;1;0;2;1;1;36154.66;0
15613816;539;Spain;Female;39;6;62052.28;1;0;1;59755.14;0
15681991;542;France;Male;32;7;107871.72;1;1;0;125302.64;0
15796074;717;France;Female;36;2;99472.76;2;1;0;94274.72;1
15625941;682;Spain;Female;50;10;128039.01;1;1;1;102260.16;0
15615016;515;France;Male;33;2;0;2;1;1;136028.97;0
15748414;526;Spain;Female;33;8;114634.63;2;1;0;110114.38;1
15751203;702;France;Male;26;5;56738.47;2;1;1;100442.22;1
15662658;651;Germany;Male;34;2;90355.12;2;0;0;193597.94;0
15574868;792;Germany;Male;36;5;115725.24;2;0;0;1871.25;0
15790282;817;Germany;Male;58;3;114327.59;2;1;1;42831.11;0
15762927;674;Germany;Female;36;6;100762.64;1;1;0;182156.86;0
15803456;641;France;Female;40;9;0;1;0;0;151648.66;1
15771857;513;Spain;Male;39;7;89039.9;2;1;1;146738.83;0
15700601;561;France;Male;34;1;78829.53;1;1;1;12148.2;0
15569670;627;Germany;Male;30;6;112372.96;1;1;1;118029.09;0
15772341;682;Germany;Male;81;6;122029.15;1;1;1;50783.88;0
15661548;683;France;Female;29;0;157829.12;1;0;0;129891.66;0
15787597;420;Germany;Female;31;1;108377.75;2;1;1;9904.63;0
15806913;670;France;Female;54;2;95507.12;1;1;1;63213.31;0
15804862;505;Germany;Male;43;6;127146.68;1;0;0;137565.87;0
15792986;580;Germany;Male;24;1;133811.78;1;1;0;17185.95;1
15625632;577;France;Male;36;3;121092.47;2;0;1;143783.46;0
15727703;773;Germany;Male;34;10;126979.75;1;0;0;36823.28;0
15606273;616;France;Male;37;5;144235.73;2;0;0;154957.66;1
15799652;763;France;Female;38;0;152582.2;2;0;0;31892.82;0
15715047;640;Spain;Male;43;9;172478.15;1;1;0;191084.4;1
15784687;592;France;Male;36;1;126477.42;1;0;0;179718.17;0
15615322;528;Spain;Male;43;7;97473.87;2;1;1;159823.16;0
15722072;630;France;Male;53;5;138053.67;1;0;1;114110.97;0
15646784;529;France;Female;31;2;164003.05;2;1;1;60993.23;0
15644692;546;France;Female;47;8;0;1;1;1;66408.01;1
15670354;753;France;Female;62;6;0;2;1;1;136398.9;0
15716357;772;Spain;Female;39;4;122486.11;2;1;1;140709.25;0
15786717;567;France;Male;36;1;0;2;0;0;8555.73;0
15771383;628;Germany;Female;45;6;53667.44;1;1;0;115022.94;0
15649793;658;France;Male;20;7;0;2;0;0;187638.34;0
15731543;679;Spain;Male;58;9;109327.65;1;1;1;3829.13;0
15684516;629;Spain;Male;34;1;121151.05;1;0;0;119357.93;0
15677249;731;Spain;Male;42;9;101043.63;1;1;1;192175.52;0
15581525;775;Germany;Male;33;3;83501.66;2;1;0;128841.31;0
15628420;660;Spain;Male;33;2;80462.24;1;0;0;150422.35;0
15600478;752;France;Male;39;3;0;1;1;0;188187.05;0
15594502;655;France;Male;37;6;109093.41;2;1;0;1775.52;0
15784361;543;Spain;Female;46;5;140355.6;1;1;1;85086.78;0
15767626;811;France;Male;42;10;0;2;1;1;3797.79;0
15632521;689;Germany;Male;45;0;130170.82;2;1;0;150856.38;0
15665088;531;France;Female;42;2;0;2;0;1;90537.47;0
15652084;515;France;Male;40;0;109542.29;1;1;1;166370.81;0
15574761;466;France;Female;41;3;33563.95;2;1;0;178994.13;1
15729515;782;France;Male;36;1;148795.17;2;1;1;195681.43;0
15682070;611;France;Male;64;9;0;2;1;1;53277.15;0
15743817;621;Germany;Male;40;8;174126.75;3;1;0;172490.78;1
