context_token_position_0;context_token_position_1;context_token_position_2;input_token_position_0;input_token_position_1;target_token_position_0;target_token_position_1
1;10716;2;1;10716;10716;2
1;10717;2;1;10717;10717;2
1;10718;2;1;10718;10718;2
1;10719;2;1;10719;10719;2
1;10720;2;1;10720;10720;2
1;10721;2;1;10721;10721;2
1;10722;2;1;10722;10722;2
1;10723;2;1;10723;10723;2
1;10724;2;1;10724;10724;2
1;10725;2;1;10725;10725;2
1;10726;2;1;10726;10726;2
1;10727;2;1;10727;10727;2
1;10728;2;1;10728;10728;2
1;10729;2;1;10729;10729;2
1;10730;2;1;10730;10730;2
1;10731;2;1;10731;10731;2
1;10732;2;1;10732;10732;2
1;10733;2;1;10733;10733;2
1;10734;2;1;10734;10734;2
1;10735;2;1;10735;10735;2
1;10736;2;1;10736;10736;2
1;10737;2;1;10737;10737;2
1;10738;2;1;10738;10738;2
1;10739;2;1;10739;10739;2
1;10740;2;1;10740;10740;2
1;10741;2;1;10741;10741;2
1;10742;2;1;10742;10742;2
1;10743;2;1;10743;10743;2
1;10744;2;1;10744;10744;2
1;10745;2;1;10745;10745;2
1;10746;2;1;10746;10746;2
1;10747;2;1;10747;10747;2
1;10748;2;1;10748;10748;2
1;10749;2;1;10749;10749;2
1;10750;2;1;10750;10750;2
1;10751;2;1;10751;10751;2
1;10752;2;1;10752;10752;2
1;10753;2;1;10753;10753;2
1;10754;2;1;10754;10754;2
1;10755;2;1;10755;10755;2
1;10756;2;1;10756;10756;2
1;10757;2;1;10757;10757;2
1;10758;2;1;10758;10758;2
1;10759;2;1;10759;10759;2
1;10760;2;1;10760;10760;2
1;10761;2;1;10761;10761;2
1;10762;2;1;10762;10762;2
1;10763;2;1;10763;10763;2
1;10764;2;1;10764;10764;2
1;10765;2;1;10765;10765;2
1;10766;2;1;10766;10766;2
1;10767;2;1;10767;10767;2
1;10768;2;1;10768;10768;2
1;10769;2;1;10769;10769;2
1;10770;2;1;10770;10770;2
1;10771;2;1;10771;10771;2
1;10772;2;1;10772;10772;2
1;10773;2;1;10773;10773;2
1;10774;2;1;10774;10774;2
1;10775;2;1;10775;10775;2
1;10776;2;1;10776;10776;2
1;10777;2;1;10777;10777;2
1;10778;2;1;10778;10778;2
1;10779;2;1;10779;10779;2
1;10780;2;1;10780;10780;2
1;10781;2;1;10781;10781;2
1;10782;2;1;10782;10782;2
1;10783;2;1;10783;10783;2
1;10784;2;1;10784;10784;2
1;10785;2;1;10785;10785;2
1;10786;2;1;10786;10786;2
1;10787;2;1;10787;10787;2
1;10788;2;1;10788;10788;2
1;10789;2;1;10789;10789;2
1;10790;2;1;10790;10790;2
1;10791;2;1;10791;10791;2
1;10792;2;1;10792;10792;2
1;10793;2;1;10793;10793;2
1;10794;2;1;10794;10794;2
1;10795;2;1;10795;10795;2
1;10796;2;1;10796;10796;2
1;10797;2;1;10797;10797;2
1;10798;2;1;10798;10798;2
1;10799;2;1;10799;10799;2
1;10800;2;1;10800;10800;2
1;10801;2;1;10801;10801;2
1;10802;2;1;10802;10802;2
1;10803;2;1;10803;10803;2
1;10804;2;1;10804;10804;2
1;10805;2;1;10805;10805;2
1;10806;2;1;10806;10806;2
1;10807;2;1;10807;10807;2
1;10808;2;1;10808;10808;2
1;10809;2;1;10809;10809;2
1;10810;2;1;10810;10810;2
1;10811;2;1;10811;10811;2
1;10812;2;1;10812;10812;2
1;10813;2;1;10813;10813;2
1;10814;2;1;10814;10814;2
1;10815;2;1;10815;10815;2
1;10816;2;1;10816;10816;2
1;10817;2;1;10817;10817;2
1;10818;2;1;10818;10818;2
1;10819;2;1;10819;10819;2
1;10820;2;1;10820;10820;2
1;10821;2;1;10821;10821;2
1;10822;2;1;10822;10822;2
1;10823;2;1;10823;10823;2
1;10824;2;1;10824;10824;2
1;10825;2;1;10825;10825;2
1;10826;2;1;10826;10826;2
1;10827;2;1;10827;10827;2
1;10828;2;1;10828;10828;2
1;10829;2;1;10829;10829;2
1;10830;2;1;10830;10830;2
1;10831;2;1;10831;10831;2
1;10832;2;1;10832;10832;2
1;10833;2;1;10833;10833;2
1;10834;2;1;10834;10834;2
1;10835;2;1;10835;10835;2
1;10836;2;1;10836;10836;2
1;10837;2;1;10837;10837;2
1;10838;2;1;10838;10838;2
1;10839;2;1;10839;10839;2
1;10840;2;1;10840;10840;2
1;10841;2;1;10841;10841;2
1;10842;2;1;10842;10842;2
1;10843;2;1;10843;10843;2
1;10844;2;1;10844;10844;2
1;10845;2;1;10845;10845;2
1;10846;2;1;10846;10846;2
1;10847;2;1;10847;10847;2
1;10848;2;1;10848;10848;2
1;10849;2;1;10849;10849;2
1;10850;2;1;10850;10850;2
1;10851;2;1;10851;10851;2
1;10852;2;1;10852;10852;2
1;10853;2;1;10853;10853;2
1;10854;2;1;10854;10854;2
1;10855;2;1;10855;10855;2
1;10856;2;1;10856;10856;2
1;10857;2;1;10857;10857;2
1;10858;2;1;10858;10858;2
1;10859;2;1;10859;10859;2
1;10860;2;1;10860;10860;2
1;10861;2;1;10861;10861;2
1;10862;2;1;10862;10862;2
1;10863;2;1;10863;10863;2
1;10864;2;1;10864;10864;2
1;10865;2;1;10865;10865;2
1;10866;2;1;10866;10866;2
1;10867;2;1;10867;10867;2
1;10868;2;1;10868;10868;2
1;10869;2;1;10869;10869;2
1;10870;2;1;10870;10870;2
1;10871;2;1;10871;10871;2
1;10872;2;1;10872;10872;2
1;10873;2;1;10873;10873;2
1;10874;2;1;10874;10874;2
1;10875;2;1;10875;10875;2
1;10876;2;1;10876;10876;2
1;10877;2;1;10877;10877;2
1;10878;2;1;10878;10878;2
1;10879;2;1;10879;10879;2
1;10880;2;1;10880;10880;2
1;10881;2;1;10881;10881;2
1;10882;2;1;10882;10882;2
1;10883;2;1;10883;10883;2
1;10884;2;1;10884;10884;2
1;10885;2;1;10885;10885;2
1;10886;2;1;10886;10886;2
1;10887;2;1;10887;10887;2
1;10888;2;1;10888;10888;2
1;10889;2;1;10889;10889;2
1;10890;2;1;10890;10890;2
1;10891;2;1;10891;10891;2
1;10892;2;1;10892;10892;2
1;10893;2;1;10893;10893;2
1;10894;2;1;10894;10894;2
1;10895;2;1;10895;10895;2
1;10896;2;1;10896;10896;2
1;10897;2;1;10897;10897;2
1;10898;2;1;10898;10898;2
1;10899;2;1;10899;10899;2
1;10900;2;1;10900;10900;2
1;10901;2;1;10901;10901;2
1;10902;2;1;10902;10902;2
1;10903;2;1;10903;10903;2
1;10904;2;1;10904;10904;2
1;10905;2;1;10905;10905;2
1;10906;2;1;10906;10906;2
1;10907;2;1;10907;10907;2
1;10908;2;1;10908;10908;2
1;10909;2;1;10909;10909;2
1;10910;2;1;10910;10910;2
1;10911;2;1;10911;10911;2
1;10912;2;1;10912;10912;2
1;10913;2;1;10913;10913;2
1;10914;2;1;10914;10914;2
1;10915;2;1;10915;10915;2
1;10916;2;1;10916;10916;2
1;10917;2;1;10917;10917;2
1;10918;2;1;10918;10918;2
1;10919;2;1;10919;10919;2
1;10920;2;1;10920;10920;2
1;10921;2;1;10921;10921;2
1;10922;2;1;10922;10922;2
1;10923;2;1;10923;10923;2
1;10924;2;1;10924;10924;2
1;10925;2;1;10925;10925;2
1;10926;2;1;10926;10926;2
1;10927;2;1;10927;10927;2
1;10928;2;1;10928;10928;2
1;10929;2;1;10929;10929;2
1;10930;2;1;10930;10930;2
1;10931;2;1;10931;10931;2
1;10932;2;1;10932;10932;2
1;10933;2;1;10933;10933;2
1;10934;2;1;10934;10934;2
1;10935;2;1;10935;10935;2
1;10936;2;1;10936;10936;2
1;10937;2;1;10937;10937;2
1;10938;2;1;10938;10938;2
1;10939;2;1;10939;10939;2
1;10940;2;1;10940;10940;2
1;10941;2;1;10941;10941;2
1;10942;2;1;10942;10942;2
1;10943;2;1;10943;10943;2
1;10944;2;1;10944;10944;2
1;10945;2;1;10945;10945;2
1;10946;2;1;10946;10946;2
1;10947;2;1;10947;10947;2
1;10948;2;1;10948;10948;2
1;10949;2;1;10949;10949;2
1;10950;2;1;10950;10950;2
1;10951;2;1;10951;10951;2
1;10952;2;1;10952;10952;2
1;10953;2;1;10953;10953;2
1;10954;2;1;10954;10954;2
1;10955;2;1;10955;10955;2
1;10956;2;1;10956;10956;2
1;10957;2;1;10957;10957;2
1;10958;2;1;10958;10958;2
1;10959;2;1;10959;10959;2
1;10960;2;1;10960;10960;2
1;10961;2;1;10961;10961;2
1;10962;2;1;10962;10962;2
1;10963;2;1;10963;10963;2
1;10964;2;1;10964;10964;2
1;10965;2;1;10965;10965;2
1;10966;2;1;10966;10966;2
1;10967;2;1;10967;10967;2
1;10968;2;1;10968;10968;2
1;10969;2;1;10969;10969;2
1;10970;2;1;10970;10970;2
1;10971;2;1;10971;10971;2
1;10972;2;1;10972;10972;2
1;10973;2;1;10973;10973;2
1;10974;2;1;10974;10974;2
1;10975;2;1;10975;10975;2
1;10976;2;1;10976;10976;2
1;10977;2;1;10977;10977;2
1;10978;2;1;10978;10978;2
1;10979;2;1;10979;10979;2
1;10980;2;1;10980;10980;2
1;10981;2;1;10981;10981;2
1;10982;2;1;10982;10982;2
1;10983;2;1;10983;10983;2
1;10984;2;1;10984;10984;2
1;10985;2;1;10985;10985;2
1;10986;2;1;10986;10986;2
1;10987;2;1;10987;10987;2
1;10988;2;1;10988;10988;2
1;10989;2;1;10989;10989;2
1;10990;2;1;10990;10990;2
1;10991;2;1;10991;10991;2
1;10992;2;1;10992;10992;2
1;10993;2;1;10993;10993;2
1;10994;2;1;10994;10994;2
1;10995;2;1;10995;10995;2
1;10996;2;1;10996;10996;2
1;10997;2;1;10997;10997;2
1;10998;2;1;10998;10998;2
1;10999;2;1;10999;10999;2
1;11000;2;1;11000;11000;2
1;11001;2;1;11001;11001;2
1;11002;2;1;11002;11002;2
1;11003;2;1;11003;11003;2
1;11004;2;1;11004;11004;2
1;11005;2;1;11005;11005;2
1;11006;2;1;11006;11006;2
1;11007;2;1;11007;11007;2
1;11008;2;1;11008;11008;2
1;11009;2;1;11009;11009;2
1;11010;2;1;11010;11010;2
1;11011;2;1;11011;11011;2
1;11012;2;1;11012;11012;2
1;11013;2;1;11013;11013;2
1;11014;2;1;11014;11014;2
1;11015;2;1;11015;11015;2
1;11016;2;1;11016;11016;2
1;11017;2;1;11017;11017;2
1;11018;2;1;11018;11018;2
1;11019;2;1;11019;11019;2
1;11020;2;1;11020;11020;2
1;11021;2;1;11021;11021;2
1;11022;2;1;11022;11022;2
1;11023;2;1;11023;11023;2
1;11024;2;1;11024;11024;2
1;11025;2;1;11025;11025;2
1;11026;2;1;11026;11026;2
1;11027;2;1;11027;11027;2
1;11028;2;1;11028;11028;2
1;11029;2;1;11029;11029;2
1;11030;2;1;11030;11030;2
1;11031;2;1;11031;11031;2
1;11032;2;1;11032;11032;2
1;11033;2;1;11033;11033;2
1;11034;2;1;11034;11034;2
1;11035;2;1;11035;11035;2
1;11036;2;1;11036;11036;2
1;11037;2;1;11037;11037;2
1;11038;2;1;11038;11038;2
1;11039;2;1;11039;11039;2
1;11040;2;1;11040;11040;2
1;11041;2;1;11041;11041;2
1;11042;2;1;11042;11042;2
1;11043;2;1;11043;11043;2
1;11044;2;1;11044;11044;2
1;11045;2;1;11045;11045;2
1;11046;2;1;11046;11046;2
1;11047;2;1;11047;11047;2
1;11048;2;1;11048;11048;2
1;11049;2;1;11049;11049;2
1;11050;2;1;11050;11050;2
1;11051;2;1;11051;11051;2
1;11052;2;1;11052;11052;2
1;11053;2;1;11053;11053;2
1;11054;2;1;11054;11054;2
1;11055;2;1;11055;11055;2
1;11056;2;1;11056;11056;2
1;11057;2;1;11057;11057;2
1;11058;2;1;11058;11058;2
1;11059;2;1;11059;11059;2
1;11060;2;1;11060;11060;2
1;11061;2;1;11061;11061;2
1;11062;2;1;11062;11062;2
1;11063;2;1;11063;11063;2
1;11064;2;1;11064;11064;2
1;11065;2;1;11065;11065;2
1;11066;2;1;11066;11066;2
1;11067;2;1;11067;11067;2
1;11068;2;1;11068;11068;2
1;11069;2;1;11069;11069;2
1;11070;2;1;11070;11070;2
1;11071;2;1;11071;11071;2
1;11072;2;1;11072;11072;2
1;11073;2;1;11073;11073;2
1;11074;2;1;11074;11074;2
1;11075;2;1;11075;11075;2
1;11076;2;1;11076;11076;2
1;11077;2;1;11077;11077;2
1;11078;2;1;11078;11078;2
1;11079;2;1;11079;11079;2
1;11080;2;1;11080;11080;2
1;11081;2;1;11081;11081;2
1;11082;2;1;11082;11082;2
1;11083;2;1;11083;11083;2
1;11084;2;1;11084;11084;2
1;11085;2;1;11085;11085;2
1;11086;2;1;11086;11086;2
1;11087;2;1;11087;11087;2
1;11088;2;1;11088;11088;2
1;11089;2;1;11089;11089;2
1;11090;2;1;11090;11090;2
1;11091;2;1;11091;11091;2
1;11092;2;1;11092;11092;2
1;11093;2;1;11093;11093;2
1;11094;2;1;11094;11094;2
1;11095;2;1;11095;11095;2
1;11096;2;1;11096;11096;2
1;11097;2;1;11097;11097;2
1;11098;2;1;11098;11098;2
1;11099;2;1;11099;11099;2
1;11100;2;1;11100;11100;2
1;11101;2;1;11101;11101;2
1;11102;2;1;11102;11102;2
1;11103;2;1;11103;11103;2
1;11104;2;1;11104;11104;2
1;11105;2;1;11105;11105;2
1;11106;2;1;11106;11106;2
1;11107;2;1;11107;11107;2
1;11108;2;1;11108;11108;2
1;11109;2;1;11109;11109;2
1;11110;2;1;11110;11110;2
1;11111;2;1;11111;11111;2
1;11112;2;1;11112;11112;2
1;11113;2;1;11113;11113;2
1;11114;2;1;11114;11114;2
1;11115;2;1;11115;11115;2
1;11116;2;1;11116;11116;2
1;11117;2;1;11117;11117;2
1;11118;2;1;11118;11118;2
1;11119;2;1;11119;11119;2
1;11120;2;1;11120;11120;2
1;11121;2;1;11121;11121;2
1;11122;2;1;11122;11122;2
1;11123;2;1;11123;11123;2
1;11124;2;1;11124;11124;2
1;11125;2;1;11125;11125;2
1;11126;2;1;11126;11126;2
1;11127;2;1;11127;11127;2
1;11128;2;1;11128;11128;2
1;11129;2;1;11129;11129;2
1;11130;2;1;11130;11130;2
1;11131;2;1;11131;11131;2
1;11132;2;1;11132;11132;2
1;11133;2;1;11133;11133;2
1;11134;2;1;11134;11134;2
1;11135;2;1;11135;11135;2
1;11136;2;1;11136;11136;2
1;11137;2;1;11137;11137;2
1;11138;2;1;11138;11138;2
1;11139;2;1;11139;11139;2
1;11140;2;1;11140;11140;2
1;11141;2;1;11141;11141;2
1;11142;2;1;11142;11142;2
1;11143;2;1;11143;11143;2
1;11144;2;1;11144;11144;2
1;11145;2;1;11145;11145;2
1;11146;2;1;11146;11146;2
1;11147;2;1;11147;11147;2
1;11148;2;1;11148;11148;2
1;11149;2;1;11149;11149;2
1;11150;2;1;11150;11150;2
1;11151;2;1;11151;11151;2
1;11152;2;1;11152;11152;2
1;11153;2;1;11153;11153;2
1;11154;2;1;11154;11154;2
1;11155;2;1;11155;11155;2
1;11156;2;1;11156;11156;2
1;11157;2;1;11157;11157;2
1;11158;2;1;11158;11158;2
1;11159;2;1;11159;11159;2
1;11160;2;1;11160;11160;2
1;11161;2;1;11161;11161;2
1;11162;2;1;11162;11162;2
1;11163;2;1;11163;11163;2
1;11164;2;1;11164;11164;2
1;11165;2;1;11165;11165;2
1;11166;2;1;11166;11166;2
1;11167;2;1;11167;11167;2
1;11168;2;1;11168;11168;2
1;11169;2;1;11169;11169;2
1;11170;2;1;11170;11170;2
1;11171;2;1;11171;11171;2
1;11172;2;1;11172;11172;2
1;11173;2;1;11173;11173;2
1;11174;2;1;11174;11174;2
1;11175;2;1;11175;11175;2
1;11176;2;1;11176;11176;2
1;11177;2;1;11177;11177;2
1;11178;2;1;11178;11178;2
1;11179;2;1;11179;11179;2
1;11180;2;1;11180;11180;2
1;11181;2;1;11181;11181;2
1;11182;2;1;11182;11182;2
1;11183;2;1;11183;11183;2
1;11184;2;1;11184;11184;2
1;11185;2;1;11185;11185;2
1;11186;2;1;11186;11186;2
1;11187;2;1;11187;11187;2
1;11188;2;1;11188;11188;2
1;11189;2;1;11189;11189;2
1;11190;2;1;11190;11190;2
1;11191;2;1;11191;11191;2
1;11192;2;1;11192;11192;2
1;11193;2;1;11193;11193;2
1;11194;2;1;11194;11194;2
1;11195;2;1;11195;11195;2
1;11196;2;1;11196;11196;2
1;11197;2;1;11197;11197;2
1;11198;2;1;11198;11198;2
1;11199;2;1;11199;11199;2
1;11200;2;1;11200;11200;2
1;11201;2;1;11201;11201;2
1;11202;2;1;11202;11202;2
1;11203;2;1;11203;11203;2
1;11204;2;1;11204;11204;2
1;11205;2;1;11205;11205;2
1;11206;2;1;11206;11206;2
1;11207;2;1;11207;11207;2
1;11208;2;1;11208;11208;2
1;11209;2;1;11209;11209;2
1;11210;2;1;11210;11210;2
1;11211;2;1;11211;11211;2
1;11212;2;1;11212;11212;2
1;11213;2;1;11213;11213;2
1;11214;2;1;11214;11214;2
1;11215;2;1;11215;11215;2
1;11216;2;1;11216;11216;2
1;11217;2;1;11217;11217;2
1;11218;2;1;11218;11218;2
1;11219;2;1;11219;11219;2
1;11220;2;1;11220;11220;2
1;11221;2;1;11221;11221;2
1;11222;2;1;11222;11222;2
1;11223;2;1;11223;11223;2
1;11224;2;1;11224;11224;2
1;11225;2;1;11225;11225;2
1;11226;2;1;11226;11226;2
1;11227;2;1;11227;11227;2
1;11228;2;1;11228;11228;2
1;11229;2;1;11229;11229;2
1;11230;2;1;11230;11230;2
1;11231;2;1;11231;11231;2
1;11232;2;1;11232;11232;2
1;11233;2;1;11233;11233;2
1;11234;2;1;11234;11234;2
1;11235;2;1;11235;11235;2
1;11236;2;1;11236;11236;2
1;11237;2;1;11237;11237;2
1;11238;2;1;11238;11238;2
1;11239;2;1;11239;11239;2
1;11240;2;1;11240;11240;2
1;11241;2;1;11241;11241;2
1;11242;2;1;11242;11242;2
1;11243;2;1;11243;11243;2
1;11244;2;1;11244;11244;2
1;11245;2;1;11245;11245;2
1;11246;2;1;11246;11246;2
1;11247;2;1;11247;11247;2
1;11248;2;1;11248;11248;2
1;11249;2;1;11249;11249;2
1;11250;2;1;11250;11250;2
1;11251;2;1;11251;11251;2
1;11252;2;1;11252;11252;2
1;11253;2;1;11253;11253;2
1;11254;2;1;11254;11254;2
1;11255;2;1;11255;11255;2
1;11256;2;1;11256;11256;2
1;11257;2;1;11257;11257;2
1;11258;2;1;11258;11258;2
1;11259;2;1;11259;11259;2
1;11260;2;1;11260;11260;2
1;11261;2;1;11261;11261;2
1;11262;2;1;11262;11262;2
1;11263;2;1;11263;11263;2
1;11264;2;1;11264;11264;2
1;11265;2;1;11265;11265;2
1;11266;2;1;11266;11266;2
1;11267;2;1;11267;11267;2
1;11268;2;1;11268;11268;2
1;11269;2;1;11269;11269;2
1;11270;2;1;11270;11270;2
1;11271;2;1;11271;11271;2
1;11272;2;1;11272;11272;2
1;11273;2;1;11273;11273;2
1;11274;2;1;11274;11274;2
1;11275;2;1;11275;11275;2
1;11276;2;1;11276;11276;2
1;11277;2;1;11277;11277;2
1;11278;2;1;11278;11278;2
1;11279;2;1;11279;11279;2
1;11280;2;1;11280;11280;2
1;11281;2;1;11281;11281;2
1;11282;2;1;11282;11282;2
1;11283;2;1;11283;11283;2
1;11284;2;1;11284;11284;2
1;11285;2;1;11285;11285;2
1;11286;2;1;11286;11286;2
1;11287;2;1;11287;11287;2
1;11288;2;1;11288;11288;2
1;11289;2;1;11289;11289;2
1;11290;2;1;11290;11290;2
1;11291;2;1;11291;11291;2
1;11292;2;1;11292;11292;2
1;11293;2;1;11293;11293;2
1;11294;2;1;11294;11294;2
1;11295;2;1;11295;11295;2
1;11296;2;1;11296;11296;2
1;11297;2;1;11297;11297;2
1;11298;2;1;11298;11298;2
1;11299;2;1;11299;11299;2
1;11300;2;1;11300;11300;2
1;11301;2;1;11301;11301;2
1;11302;2;1;11302;11302;2
1;11303;2;1;11303;11303;2
1;11304;2;1;11304;11304;2
1;11305;2;1;11305;11305;2
1;11306;2;1;11306;11306;2
1;11307;2;1;11307;11307;2
1;11308;2;1;11308;11308;2
1;11309;2;1;11309;11309;2
1;11310;2;1;11310;11310;2
1;11311;2;1;11311;11311;2
1;11312;2;1;11312;11312;2
1;11313;2;1;11313;11313;2
1;11314;2;1;11314;11314;2
1;11315;2;1;11315;11315;2
1;11316;2;1;11316;11316;2
1;11317;2;1;11317;11317;2
1;11318;2;1;11318;11318;2
1;11319;2;1;11319;11319;2
1;11320;2;1;11320;11320;2
1;11321;2;1;11321;11321;2
1;11322;2;1;11322;11322;2
1;11323;2;1;11323;11323;2
1;11324;2;1;11324;11324;2
1;11325;2;1;11325;11325;2
1;11326;2;1;11326;11326;2
1;11327;2;1;11327;11327;2
1;11328;2;1;11328;11328;2
1;11329;2;1;11329;11329;2
1;11330;2;1;11330;11330;2
1;11331;2;1;11331;11331;2
1;11332;2;1;11332;11332;2
1;11333;2;1;11333;11333;2
1;11334;2;1;11334;11334;2
1;11335;2;1;11335;11335;2
1;11336;2;1;11336;11336;2
1;11337;2;1;11337;11337;2
1;11338;2;1;11338;11338;2
1;11339;2;1;11339;11339;2
1;11340;2;1;11340;11340;2
1;11341;2;1;11341;11341;2
1;11342;2;1;11342;11342;2
1;11343;2;1;11343;11343;2
1;11344;2;1;11344;11344;2
1;11345;2;1;11345;11345;2
1;11346;2;1;11346;11346;2
1;11347;2;1;11347;11347;2
1;11348;2;1;11348;11348;2
1;11349;2;1;11349;11349;2
1;11350;2;1;11350;11350;2
1;11351;2;1;11351;11351;2
1;11352;2;1;11352;11352;2
1;11353;2;1;11353;11353;2
1;11354;2;1;11354;11354;2
1;11355;2;1;11355;11355;2
1;11356;2;1;11356;11356;2
1;11357;2;1;11357;11357;2
1;11358;2;1;11358;11358;2
1;11359;2;1;11359;11359;2
1;11360;2;1;11360;11360;2
1;11361;2;1;11361;11361;2
1;11362;2;1;11362;11362;2
1;11363;2;1;11363;11363;2
1;11364;2;1;11364;11364;2
1;11365;2;1;11365;11365;2
1;11366;2;1;11366;11366;2
1;11367;2;1;11367;11367;2
1;11368;2;1;11368;11368;2
1;11369;2;1;11369;11369;2
1;11370;2;1;11370;11370;2
1;11371;2;1;11371;11371;2
1;11372;2;1;11372;11372;2
1;11373;2;1;11373;11373;2
1;11374;2;1;11374;11374;2
1;11375;2;1;11375;11375;2
1;11376;2;1;11376;11376;2
1;11377;2;1;11377;11377;2
1;11378;2;1;11378;11378;2
1;11379;2;1;11379;11379;2
1;11380;2;1;11380;11380;2
1;11381;2;1;11381;11381;2
1;11382;2;1;11382;11382;2
1;11383;2;1;11383;11383;2
1;11384;2;1;11384;11384;2
1;11385;2;1;11385;11385;2
1;11386;2;1;11386;11386;2
1;11387;2;1;11387;11387;2
1;11388;2;1;11388;11388;2
1;11389;2;1;11389;11389;2
1;11390;2;1;11390;11390;2
1;11391;2;1;11391;11391;2
1;11392;2;1;11392;11392;2
1;11393;2;1;11393;11393;2
1;11394;2;1;11394;11394;2
1;11395;2;1;11395;11395;2
1;11396;2;1;11396;11396;2
1;11397;2;1;11397;11397;2
1;11398;2;1;11398;11398;2
1;11399;2;1;11399;11399;2
1;11400;2;1;11400;11400;2
1;11401;2;1;11401;11401;2
1;11402;2;1;11402;11402;2
1;11403;2;1;11403;11403;2
1;11404;2;1;11404;11404;2
1;11405;2;1;11405;11405;2
1;11406;2;1;11406;11406;2
1;11407;2;1;11407;11407;2
1;11408;2;1;11408;11408;2
1;11409;2;1;11409;11409;2
1;11410;2;1;11410;11410;2
1;11411;2;1;11411;11411;2
1;11412;2;1;11412;11412;2
1;11413;2;1;11413;11413;2
1;11414;2;1;11414;11414;2
1;11415;2;1;11415;11415;2
1;11416;2;1;11416;11416;2
1;11417;2;1;11417;11417;2
1;11418;2;1;11418;11418;2
1;11419;2;1;11419;11419;2
1;11420;2;1;11420;11420;2
1;11421;2;1;11421;11421;2
1;11422;2;1;11422;11422;2
1;11423;2;1;11423;11423;2
1;11424;2;1;11424;11424;2
1;11425;2;1;11425;11425;2
1;11426;2;1;11426;11426;2
1;11427;2;1;11427;11427;2
1;11428;2;1;11428;11428;2
1;11429;2;1;11429;11429;2
1;11430;2;1;11430;11430;2
1;11431;2;1;11431;11431;2
1;11432;2;1;11432;11432;2
1;11433;2;1;11433;11433;2
1;11434;2;1;11434;11434;2
1;11435;2;1;11435;11435;2
1;11436;2;1;11436;11436;2
1;11437;2;1;11437;11437;2
1;11438;2;1;11438;11438;2
1;11439;2;1;11439;11439;2
1;11440;2;1;11440;11440;2
1;11441;2;1;11441;11441;2
1;11442;2;1;11442;11442;2
1;11443;2;1;11443;11443;2
1;11444;2;1;11444;11444;2
1;11445;2;1;11445;11445;2
1;11446;2;1;11446;11446;2
1;11447;2;1;11447;11447;2
1;11448;2;1;11448;11448;2
1;11449;2;1;11449;11449;2
1;11450;2;1;11450;11450;2
1;11451;2;1;11451;11451;2
1;11452;2;1;11452;11452;2
1;11453;2;1;11453;11453;2
1;11454;2;1;11454;11454;2
1;11455;2;1;11455;11455;2
1;11456;2;1;11456;11456;2
1;11457;2;1;11457;11457;2
1;11458;2;1;11458;11458;2
1;11459;2;1;11459;11459;2
1;11460;2;1;11460;11460;2
1;11461;2;1;11461;11461;2
1;11462;2;1;11462;11462;2
1;11463;2;1;11463;11463;2
1;11464;2;1;11464;11464;2
1;11465;2;1;11465;11465;2
1;11466;2;1;11466;11466;2
1;11467;2;1;11467;11467;2
1;11468;2;1;11468;11468;2
1;11469;2;1;11469;11469;2
1;11470;2;1;11470;11470;2
1;11471;2;1;11471;11471;2
1;11472;2;1;11472;11472;2
1;11473;2;1;11473;11473;2
1;11474;2;1;11474;11474;2
1;11475;2;1;11475;11475;2
1;11476;2;1;11476;11476;2
1;11477;2;1;11477;11477;2
1;11478;2;1;11478;11478;2
1;11479;2;1;11479;11479;2
1;11480;2;1;11480;11480;2
1;11481;2;1;11481;11481;2
1;11482;2;1;11482;11482;2
1;11483;2;1;11483;11483;2
1;11484;2;1;11484;11484;2
1;11485;2;1;11485;11485;2
1;11486;2;1;11486;11486;2
1;11487;2;1;11487;11487;2
1;11488;2;1;11488;11488;2
1;11489;2;1;11489;11489;2
1;11490;2;1;11490;11490;2
1;11491;2;1;11491;11491;2
1;11492;2;1;11492;11492;2
1;11493;2;1;11493;11493;2
1;11494;2;1;11494;11494;2
1;11495;2;1;11495;11495;2
1;11496;2;1;11496;11496;2
1;11497;2;1;11497;11497;2
1;11498;2;1;11498;11498;2
1;11499;2;1;11499;11499;2
1;11500;2;1;11500;11500;2
1;11501;2;1;11501;11501;2
1;11502;2;1;11502;11502;2
1;11503;2;1;11503;11503;2
1;11504;2;1;11504;11504;2
1;11505;2;1;11505;11505;2
1;11506;2;1;11506;11506;2
1;11507;2;1;11507;11507;2
1;11508;2;1;11508;11508;2
1;11509;2;1;11509;11509;2
1;11510;2;1;11510;11510;2
1;11511;2;1;11511;11511;2
1;11512;2;1;11512;11512;2
1;11513;2;1;11513;11513;2
1;11514;2;1;11514;11514;2
1;11515;2;1;11515;11515;2
1;11516;2;1;11516;11516;2
1;11517;2;1;11517;11517;2
1;11518;2;1;11518;11518;2
1;11519;2;1;11519;11519;2
1;11520;2;1;11520;11520;2
1;11521;2;1;11521;11521;2
1;11522;2;1;11522;11522;2
1;11523;2;1;11523;11523;2
1;11524;2;1;11524;11524;2
1;11525;2;1;11525;11525;2
1;11526;2;1;11526;11526;2
1;11527;2;1;11527;11527;2
1;11528;2;1;11528;11528;2
1;11529;2;1;11529;11529;2
1;11530;2;1;11530;11530;2
1;11531;2;1;11531;11531;2
1;11532;2;1;11532;11532;2
1;11533;2;1;11533;11533;2
1;11534;2;1;11534;11534;2
1;11535;2;1;11535;11535;2
