context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;input_token_position_4;input_token_position_5;input_token_position_6;input_token_position_7;input_token_position_8;input_token_position_9;input_token_position_10;input_token_position_11;input_token_position_12;input_token_position_13;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3;target_token_position_4;target_token_position_5;target_token_position_6;target_token_position_7;target_token_position_8;target_token_position_9;target_token_position_10;target_token_position_11;target_token_position_12;target_token_position_13
2;38;34;75;45;27;44;44;47;128;5;3;0;0;2;35;81;33;103;63;0;4;3;0;0;0;0;0;35;81;33;103;63;0;4;3;0;0;0;0;0;0
2;37;36;55;8;23;195;199;199;92;5;3;0;0;2;39;54;36;0;4;3;0;0;0;0;0;0;0;39;54;36;0;4;3;0;0;0;0;0;0;0;0
2;39;34;27;44;112;86;43;8;10;164;5;3;0;2;34;33;0;41;0;4;3;0;0;0;0;0;0;34;33;0;41;0;4;3;0;0;0;0;0;0;0
2;35;49;34;10;128;112;155;8;20;81;195;109;3;2;34;51;33;0;36;0;4;3;0;0;0;0;0;34;51;33;0;36;0;4;3;0;0;0;0;0;0
2;16;40;57;8;26;167;5;3;0;0;0;0;0;2;38;58;41;182;4;3;0;0;0;0;0;0;0;38;58;41;182;4;3;0;0;0;0;0;0;0;0
2;38;34;27;159;8;26;44;108;162;96;5;3;0;2;35;33;0;41;0;4;3;0;0;0;0;0;0;35;33;0;41;0;4;3;0;0;0;0;0;0;0
2;37;36;80;8;27;62;192;122;5;3;0;0;0;2;39;95;36;0;4;3;0;0;0;0;0;0;0;39;95;36;0;4;3;0;0;0;0;0;0;0;0
2;39;34;20;81;78;35;19;112;197;93;5;3;0;2;34;33;0;34;0;4;3;0;0;0;0;0;0;34;33;0;34;0;4;3;0;0;0;0;0;0;0
2;35;123;34;10;62;112;197;114;5;3;0;0;0;2;34;124;33;0;4;3;0;0;0;0;0;0;0;34;124;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;48;42;23;112;192;93;47;5;3;0;0;2;38;48;7;0;4;3;0;0;0;0;0;0;0;38;48;7;0;4;3;0;0;0;0;0;0;0;0
2;38;34;71;35;124;5;3;0;0;0;0;0;0;2;35;33;94;34;125;4;3;0;0;0;0;0;0;35;33;94;34;125;4;3;0;0;0;0;0;0;0
2;37;36;58;46;8;11;62;192;157;5;3;0;0;2;69;7;0;41;0;4;3;0;0;0;0;0;0;69;7;0;41;0;4;3;0;0;0;0;0;0;0
2;39;34;16;62;81;99;51;171;5;3;0;0;0;2;34;33;0;45;104;4;3;0;0;0;0;0;0;34;33;0;45;104;4;3;0;0;0;0;0;0;0
2;35;147;34;9;62;44;78;5;3;0;0;0;0;2;34;148;33;0;4;3;0;0;0;0;0;0;0;34;148;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;173;35;9;192;62;127;5;3;0;0;0;2;38;176;7;63;0;4;3;0;0;0;0;0;0;38;176;7;63;0;4;3;0;0;0;0;0;0;0
2;38;34;57;53;45;11;192;112;101;5;3;0;0;2;35;33;58;47;45;0;4;3;0;0;0;0;0;35;33;58;47;45;0;4;3;0;0;0;0;0;0
2;37;36;55;10;62;112;162;47;41;5;3;0;0;2;39;54;0;4;3;0;0;0;0;0;0;0;0;39;54;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;63;35;14;112;62;158;5;3;0;0;0;2;34;33;62;34;0;4;3;0;0;0;0;0;0;34;33;62;34;0;4;3;0;0;0;0;0;0;0
2;35;10;128;192;108;95;62;140;36;11;62;112;3;2;63;0;119;0;4;3;0;0;0;0;0;0;0;63;0;119;0;4;3;0;0;0;0;0;0;0;0
2;16;40;61;32;81;152;112;5;3;0;0;0;0;2;38;61;0;4;3;0;0;0;0;0;0;0;0;38;61;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;30;119;107;35;54;5;3;0;0;0;0;2;35;33;0;60;56;4;3;0;0;0;0;0;0;35;33;0;60;56;4;3;0;0;0;0;0;0;0
2;37;36;172;43;42;152;44;47;153;5;3;0;0;2;39;0;0;4;3;0;0;0;0;0;0;0;0;39;0;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;66;8;27;44;198;47;190;81;81;52;3;2;34;33;67;36;152;37;0;4;3;0;0;0;0;34;33;67;36;152;37;0;4;3;0;0;0;0;0
2;35;54;34;11;192;152;152;43;8;15;81;92;3;2;34;56;33;0;36;0;4;3;0;0;0;0;0;34;56;33;0;36;0;4;3;0;0;0;0;0;0
2;16;40;89;35;179;5;3;0;0;0;0;0;0;2;38;100;40;104;4;3;0;0;0;0;0;0;0;38;100;40;104;4;3;0;0;0;0;0;0;0;0
2;38;34;50;35;29;192;81;108;192;93;5;3;0;2;35;33;0;34;0;4;3;0;0;0;0;0;0;35;33;0;34;0;4;3;0;0;0;0;0;0;0
2;37;36;83;35;27;166;5;3;0;0;0;0;0;2;39;99;34;0;4;3;0;0;0;0;0;0;0;39;99;34;0;4;3;0;0;0;0;0;0;0;0
2;39;34;76;35;25;81;81;162;5;3;0;0;0;2;34;33;89;34;0;4;3;0;0;0;0;0;0;34;33;89;34;0;4;3;0;0;0;0;0;0;0
2;35;67;34;13;195;130;60;26;47;112;145;5;3;2;34;73;33;0;37;0;4;3;0;0;0;0;0;34;73;33;0;37;0;4;3;0;0;0;0;0;0
2;16;40;30;62;160;8;14;192;162;47;5;3;0;2;38;0;36;0;4;3;0;0;0;0;0;0;0;38;0;36;0;4;3;0;0;0;0;0;0;0;0
2;38;34;37;112;144;8;10;81;139;5;3;0;0;2;35;33;0;36;0;4;3;0;0;0;0;0;0;35;33;0;36;0;4;3;0;0;0;0;0;0;0
2;37;36;29;192;41;192;88;135;41;5;3;0;0;2;39;0;0;4;3;0;0;0;0;0;0;0;0;39;0;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;76;35;19;44;112;52;5;3;0;0;0;2;34;33;89;40;0;4;3;0;0;0;0;0;0;34;33;89;40;0;4;3;0;0;0;0;0;0;0
2;35;82;34;10;81;81;114;5;3;0;0;0;0;2;34;90;81;33;0;4;3;0;0;0;0;0;0;34;90;81;33;0;4;3;0;0;0;0;0;0;0
2;16;40;26;197;44;44;122;43;35;13;108;81;3;2;38;0;34;0;4;3;0;0;0;0;0;0;0;38;0;34;0;4;3;0;0;0;0;0;0;0;0
2;38;34;55;8;26;191;62;112;122;190;81;81;3;2;35;33;54;36;0;37;0;4;3;0;0;0;0;35;33;54;36;0;37;0;4;3;0;0;0;0;0
2;37;36;58;42;35;20;98;5;3;0;0;0;0;2;69;60;0;0;4;3;0;0;0;0;0;0;0;69;60;0;0;4;3;0;0;0;0;0;0;0;0
2;39;34;30;119;107;42;30;81;62;52;5;3;0;2;34;33;0;60;0;4;3;0;0;0;0;0;0;34;33;0;60;0;4;3;0;0;0;0;0;0;0
2;35;68;34;9;81;192;114;5;3;0;0;0;0;2;34;72;33;0;4;3;0;0;0;0;0;0;0;34;72;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;9;195;56;43;8;14;192;162;47;5;3;2;38;0;36;0;4;3;0;0;0;0;0;0;0;38;0;36;0;4;3;0;0;0;0;0;0;0;0
2;38;34;63;45;126;5;3;0;0;0;0;0;0;2;35;33;62;45;0;4;3;0;0;0;0;0;0;35;33;62;45;0;4;3;0;0;0;0;0;0;0
2;37;36;76;35;13;140;94;5;3;0;0;0;0;2;39;89;40;0;4;3;0;0;0;0;0;0;0;39;89;40;0;4;3;0;0;0;0;0;0;0;0
2;39;34;71;51;124;5;3;0;0;0;0;0;0;2;34;33;94;45;125;4;3;0;0;0;0;0;0;34;33;94;45;125;4;3;0;0;0;0;0;0;0
2;35;77;34;182;9;62;141;59;5;3;0;0;0;2;34;84;33;147;0;4;3;0;0;0;0;0;0;34;84;33;147;0;4;3;0;0;0;0;0;0;0
2;16;40;10;98;43;65;13;150;192;59;5;3;0;2;38;0;7;75;0;4;3;0;0;0;0;0;0;38;0;7;75;0;4;3;0;0;0;0;0;0;0
2;38;34;69;8;117;5;3;0;0;0;0;0;0;2;35;33;78;41;127;4;3;0;0;0;0;0;0;35;33;78;41;127;4;3;0;0;0;0;0;0;0
2;37;36;118;27;196;5;3;0;0;0;0;0;0;2;39;0;0;4;3;0;0;0;0;0;0;0;0;39;0;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;133;8;23;96;5;3;0;0;0;0;0;2;34;33;150;36;90;4;3;0;0;0;0;0;0;34;33;150;36;90;4;3;0;0;0;0;0;0;0
2;35;54;34;30;112;152;152;43;178;41;27;112;3;2;34;56;33;0;40;0;4;3;0;0;0;0;0;34;56;33;0;40;0;4;3;0;0;0;0;0;0
2;16;40;26;140;95;43;8;23;81;115;191;138;3;2;38;0;41;0;4;3;0;0;0;0;0;0;0;38;0;41;0;4;3;0;0;0;0;0;0;0;0
2;38;34;83;35;82;5;3;0;0;0;0;0;0;2;35;33;99;34;90;4;3;0;0;0;0;0;0;35;33;99;34;90;4;3;0;0;0;0;0;0;0
2;37;36;50;29;192;95;44;81;116;41;5;3;0;2;39;55;0;4;3;0;0;0;0;0;0;0;0;39;55;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;63;35;23;81;81;108;5;3;0;0;0;2;34;33;62;40;0;4;3;0;0;0;0;0;0;34;33;62;40;0;4;3;0;0;0;0;0;0;0
2;35;123;34;85;20;192;108;52;5;3;0;0;0;2;34;124;33;98;0;4;3;0;0;0;0;0;0;34;124;33;98;0;4;3;0;0;0;0;0;0;0
2;16;40;57;8;9;108;81;152;5;3;0;0;0;2;38;58;36;0;4;3;0;0;0;0;0;0;0;38;58;36;0;4;3;0;0;0;0;0;0;0;0
2;38;34;173;35;13;113;5;3;0;0;0;0;0;2;35;33;176;7;63;0;4;3;0;0;0;0;0;35;33;176;7;63;0;4;3;0;0;0;0;0;0
2;37;36;90;8;9;112;62;190;44;191;195;44;3;2;39;54;41;0;4;3;0;0;0;0;0;0;0;39;54;41;0;4;3;0;0;0;0;0;0;0;0
2;39;34;27;159;8;23;128;81;47;81;5;3;0;2;34;33;0;41;0;4;3;0;0;0;0;0;0;34;33;0;41;0;4;3;0;0;0;0;0;0;0
2;35;49;34;23;156;144;19;81;195;95;59;5;3;2;34;51;33;0;0;4;3;0;0;0;0;0;0;34;51;33;0;0;4;3;0;0;0;0;0;0;0
2;16;40;48;42;18;93;192;47;5;3;0;0;0;2;38;48;7;0;4;3;0;0;0;0;0;0;0;38;48;7;0;4;3;0;0;0;0;0;0;0;0
2;38;34;30;119;107;53;35;180;5;3;0;0;0;2;35;33;0;47;34;185;4;3;0;0;0;0;0;35;33;0;47;34;185;4;3;0;0;0;0;0;0
2;37;36;104;35;177;5;3;0;0;0;0;0;0;2;39;153;40;163;4;3;0;0;0;0;0;0;0;39;153;40;163;4;3;0;0;0;0;0;0;0;0
2;39;34;74;14;44;81;152;62;112;122;128;56;3;2;34;33;83;0;4;3;0;0;0;0;0;0;0;34;33;83;0;4;3;0;0;0;0;0;0;0;0
2;35;147;34;42;81;26;47;62;81;93;152;5;3;2;34;148;33;0;0;4;3;0;0;0;0;0;0;34;148;33;0;0;4;3;0;0;0;0;0;0;0
2;16;40;48;42;11;120;94;5;3;0;0;0;0;2;38;48;7;0;4;3;0;0;0;0;0;0;0;38;48;7;0;4;3;0;0;0;0;0;0;0;0
2;38;34;172;43;23;112;115;112;5;3;0;0;0;2;35;33;0;0;4;3;0;0;0;0;0;0;0;35;33;0;0;4;3;0;0;0;0;0;0;0;0
2;37;36;76;35;124;5;3;0;0;0;0;0;0;2;39;89;34;125;4;3;0;0;0;0;0;0;0;39;89;34;125;4;3;0;0;0;0;0;0;0;0
2;39;34;61;23;192;120;81;5;3;0;0;0;0;2;34;33;61;0;4;3;0;0;0;0;0;0;0;34;33;61;0;4;3;0;0;0;0;0;0;0;0
2;35;67;34;185;25;87;5;3;0;0;0;0;0;2;34;73;81;33;136;0;4;3;0;0;0;0;0;34;73;81;33;136;0;4;3;0;0;0;0;0;0
2;16;40;66;8;10;81;64;106;134;5;3;0;0;2;38;67;36;0;4;3;0;0;0;0;0;0;0;38;67;36;0;4;3;0;0;0;0;0;0;0;0
2;38;34;71;45;175;5;3;0;0;0;0;0;0;2;35;33;0;34;178;4;3;0;0;0;0;0;0;35;33;0;34;178;4;3;0;0;0;0;0;0;0
2;37;36;80;8;26;156;122;62;192;109;5;3;0;2;39;95;41;0;4;3;0;0;0;0;0;0;0;39;95;41;0;4;3;0;0;0;0;0;0;0;0
2;39;34;11;62;163;8;27;62;195;191;52;5;3;2;34;33;0;36;0;4;3;0;0;0;0;0;0;34;33;0;36;0;4;3;0;0;0;0;0;0;0
2;35;54;34;10;128;112;155;178;41;27;112;192;3;2;34;56;33;0;45;0;4;3;0;0;0;0;0;34;56;33;0;45;0;4;3;0;0;0;0;0;0
2;16;40;61;26;43;43;5;3;0;0;0;0;0;2;38;61;0;4;3;0;0;0;0;0;0;0;0;38;61;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;55;17;44;197;44;108;101;5;3;0;0;2;35;33;54;0;4;3;0;0;0;0;0;0;0;35;33;54;0;4;3;0;0;0;0;0;0;0;0
2;37;36;29;192;41;192;88;35;19;192;190;62;3;2;39;0;40;0;4;3;0;0;0;0;0;0;0;39;0;40;0;4;3;0;0;0;0;0;0;0;0
2;39;34;181;8;174;5;3;0;0;0;0;0;0;2;34;33;186;36;165;4;3;0;0;0;0;0;0;34;33;186;36;165;4;3;0;0;0;0;0;0;0
2;35;77;34;26;44;47;88;53;35;37;115;5;3;2;34;84;81;33;136;47;34;0;4;3;0;0;0;34;84;81;33;136;47;34;0;4;3;0;0;0;0
2;16;12;93;193;81;56;66;65;115;72;56;137;3;2;0;0;0;37;0;4;3;0;0;0;0;0;0;0;0;0;37;0;4;3;0;0;0;0;0;0;0
2;38;34;79;8;26;197;44;139;72;5;3;0;0;2;35;33;96;36;0;4;3;0;0;0;0;0;0;35;33;96;36;0;4;3;0;0;0;0;0;0;0
2;37;36;9;195;192;108;95;43;8;9;192;62;3;2;39;0;41;0;46;0;4;3;0;0;0;0;0;39;0;41;0;46;0;4;3;0;0;0;0;0;0
2;39;30;81;62;154;8;47;8;134;115;81;62;3;2;34;0;47;41;0;4;3;0;0;0;0;0;0;34;0;47;41;0;4;3;0;0;0;0;0;0;0
2;149;176;8;9;192;152;13;150;192;59;5;3;0;2;0;41;0;0;4;3;0;0;0;0;0;0;0;0;41;0;0;4;3;0;0;0;0;0;0;0;0
2;35;49;34;28;143;72;35;27;112;190;92;5;3;2;34;51;33;0;37;40;0;4;3;0;0;0;0;34;51;33;0;37;40;0;4;3;0;0;0;0;0
2;178;34;70;30;192;143;56;42;95;91;5;3;0;2;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2;16;176;27;128;166;23;44;47;41;5;3;0;0;2;187;0;0;4;3;0;0;0;0;0;0;0;0;187;0;0;4;3;0;0;0;0;0;0;0;0;0
2;32;81;195;36;70;27;119;140;47;87;5;3;0;2;0;80;0;4;3;0;0;0;0;0;0;0;0;0;80;0;4;3;0;0;0;0;0;0;0;0;0
2;35;125;30;112;41;13;120;47;112;115;106;5;3;2;40;0;0;0;4;3;0;0;0;0;0;0;0;40;0;0;0;4;3;0;0;0;0;0;0;0;0
2;37;30;192;130;29;192;41;192;47;22;156;10;3;2;0;7;0;0;4;3;0;0;0;0;0;0;0;0;7;0;0;4;3;0;0;0;0;0;0;0;0
2;38;12;93;193;81;56;41;25;81;191;52;10;3;2;7;35;0;0;0;0;4;3;0;0;0;0;0;7;35;0;0;0;0;4;3;0;0;0;0;0;0
2;39;10;120;26;122;44;112;52;17;112;122;120;3;2;34;0;0;0;4;3;0;0;0;0;0;0;0;34;0;0;0;4;3;0;0;0;0;0;0;0;0
2;149;36;50;10;128;105;41;5;3;0;0;0;0;2;119;55;0;4;3;0;0;0;0;0;0;0;0;119;55;0;4;3;0;0;0;0;0;0;0;0;0
2;35;82;27;112;115;105;40;112;199;43;5;3;0;2;34;90;0;0;4;3;0;0;0;0;0;0;0;34;90;0;0;4;3;0;0;0;0;0;0;0;0
2;65;13;112;196;81;62;192;47;44;26;122;81;3;2;75;0;0;53;34;0;4;3;0;0;0;0;0;75;0;0;53;34;0;4;3;0;0;0;0;0;0
2;37;111;42;13;192;93;113;35;23;62;81;193;3;2;0;0;34;0;4;3;0;0;0;0;0;0;0;0;0;34;0;4;3;0;0;0;0;0;0;0;0
2;39;34;8;27;119;140;47;87;8;100;192;115;3;2;34;53;36;0;0;4;3;0;0;0;0;0;0;34;53;36;0;0;4;3;0;0;0;0;0;0;0
2;35;10;128;192;108;95;62;140;36;26;43;43;3;2;63;0;119;0;4;3;0;0;0;0;0;0;0;63;0;119;0;4;3;0;0;0;0;0;0;0;0
2;178;34;8;30;112;62;64;12;157;99;5;3;0;2;53;41;128;0;4;3;0;0;0;0;0;0;0;53;41;128;0;4;3;0;0;0;0;0;0;0;0
2;16;19;81;115;65;30;98;44;47;32;105;102;3;2;0;75;0;0;4;3;0;0;0;0;0;0;0;0;75;0;0;4;3;0;0;0;0;0;0;0;0
2;38;12;93;193;81;56;41;55;17;44;197;44;3;2;35;0;164;0;4;3;0;0;0;0;0;0;0;35;0;164;0;4;3;0;0;0;0;0;0;0;0
2;37;15;97;8;30;81;143;72;151;27;192;64;3;2;0;36;0;0;4;3;0;0;0;0;0;0;0;0;36;0;0;4;3;0;0;0;0;0;0;0;0
2;35;54;34;70;125;151;5;3;0;0;0;0;0;2;34;56;53;80;0;4;3;0;0;0;0;0;0;34;56;53;80;0;4;3;0;0;0;0;0;0;0
2;16;111;8;136;26;195;192;47;191;112;109;5;3;2;0;41;0;0;4;3;0;0;0;0;0;0;0;0;41;0;0;4;3;0;0;0;0;0;0;0;0
2;38;26;122;44;112;154;13;62;140;86;13;108;3;2;35;0;0;74;0;4;3;0;0;0;0;0;0;35;0;0;74;0;4;3;0;0;0;0;0;0;0
2;37;36;70;23;62;81;195;95;5;3;0;0;0;2;39;80;0;4;3;0;0;0;0;0;0;0;0;39;80;0;4;3;0;0;0;0;0;0;0;0;0
2;39;26;197;192;64;41;12;157;101;20;81;62;3;2;34;0;0;57;0;4;3;0;0;0;0;0;0;34;0;0;57;0;4;3;0;0;0;0;0;0;0
2;35;13;131;34;70;27;112;115;56;5;3;0;0;2;40;0;33;80;0;4;3;0;0;0;0;0;0;40;0;33;80;0;4;3;0;0;0;0;0;0;0
2;16;9;81;195;152;128;47;8;136;9;106;56;3;2;0;41;162;0;4;3;0;0;0;0;0;0;0;0;41;162;0;4;3;0;0;0;0;0;0;0;0
2;149;36;48;42;11;120;94;5;3;0;0;0;0;2;119;48;7;0;4;3;0;0;0;0;0;0;0;119;48;7;0;4;3;0;0;0;0;0;0;0;0
2;35;67;34;23;192;93;52;8;47;77;109;47;3;2;34;73;33;0;60;0;4;3;0;0;0;0;0;34;73;33;0;60;0;4;3;0;0;0;0;0;0
2;16;46;152;81;47;65;23;128;81;93;44;8;3;2;0;75;0;47;163;4;3;0;0;0;0;0;0;0;75;0;47;163;4;3;0;0;0;0;0;0;0
2;38;34;70;14;140;72;81;195;41;5;3;0;0;2;35;53;80;0;4;3;0;0;0;0;0;0;0;35;53;80;0;4;3;0;0;0;0;0;0;0;0
2;37;36;12;139;43;11;105;109;100;5;3;0;0;2;39;0;0;4;3;0;0;0;0;0;0;0;0;39;0;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;76;51;30;139;86;5;3;0;0;0;0;2;34;33;89;45;0;4;3;0;0;0;0;0;0;34;33;89;45;0;4;3;0;0;0;0;0;0;0
2;35;123;34;14;192;152;152;114;5;3;0;0;0;2;34;124;33;0;4;3;0;0;0;0;0;0;0;34;124;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;13;44;44;114;27;128;192;145;47;56;3;2;187;0;4;3;0;0;0;0;0;0;0;0;0;187;0;4;3;0;0;0;0;0;0;0;0;0;0
2;38;34;133;172;121;5;3;0;0;0;0;0;0;2;35;33;150;0;4;3;0;0;0;0;0;0;0;35;33;150;0;4;3;0;0;0;0;0;0;0;0
2;37;36;90;8;117;5;3;0;0;0;0;0;0;2;39;154;41;127;4;3;0;0;0;0;0;0;0;39;154;41;127;4;3;0;0;0;0;0;0;0;0
2;39;34;66;8;9;192;81;152;62;112;122;128;3;2;34;33;67;41;0;4;3;0;0;0;0;0;0;34;33;67;41;0;4;3;0;0;0;0;0;0;0
2;35;77;34;25;192;155;53;35;12;112;115;5;3;2;34;84;33;0;47;34;0;4;3;0;0;0;0;34;84;33;0;47;34;0;4;3;0;0;0;0;0
2;16;12;93;193;81;56;50;9;112;41;129;47;3;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;8;14;131;26;43;72;5;3;0;0;0;2;35;53;41;0;0;4;3;0;0;0;0;0;0;35;53;41;0;0;4;3;0;0;0;0;0;0;0
2;37;36;50;26;81;191;94;62;5;3;0;0;0;2;39;55;0;4;3;0;0;0;0;0;0;0;0;39;55;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;63;35;18;192;47;86;140;5;3;0;0;2;34;33;62;40;0;4;3;0;0;0;0;0;0;34;33;62;40;0;4;3;0;0;0;0;0;0;0
2;35;49;34;148;35;10;81;195;86;5;3;0;0;2;34;51;33;47;34;0;4;3;0;0;0;0;0;34;51;33;47;34;0;4;3;0;0;0;0;0;0
2;16;111;42;10;128;112;62;152;44;65;23;128;3;2;0;0;75;0;4;3;0;0;0;0;0;0;0;0;0;75;0;4;3;0;0;0;0;0;0;0;0
2;38;34;74;9;192;81;108;81;152;56;5;3;0;2;35;33;83;0;4;3;0;0;0;0;0;0;0;35;33;83;0;4;3;0;0;0;0;0;0;0;0
2;37;36;58;148;29;112;191;139;142;5;3;0;0;2;0;69;37;0;4;3;0;0;0;0;0;0;0;0;69;37;0;4;3;0;0;0;0;0;0;0;0
2;39;34;57;8;19;44;47;102;5;3;0;0;0;2;34;33;58;41;0;4;3;0;0;0;0;0;0;34;33;58;41;0;4;3;0;0;0;0;0;0;0
2;35;67;34;22;157;62;191;112;115;5;3;0;0;2;34;73;33;0;4;3;0;0;0;0;0;0;0;34;73;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;27;159;8;21;112;122;5;3;0;0;0;2;38;0;41;0;4;3;0;0;0;0;0;0;0;38;0;41;0;4;3;0;0;0;0;0;0;0;0
2;38;34;181;29;44;152;44;47;112;190;92;41;3;2;35;33;186;0;4;3;0;0;0;0;0;0;0;35;33;186;0;4;3;0;0;0;0;0;0;0;0
2;37;36;69;35;14;112;62;158;5;3;0;0;0;2;39;78;34;0;4;3;0;0;0;0;0;0;0;39;78;34;0;4;3;0;0;0;0;0;0;0;0
2;39;34;11;62;112;78;8;23;106;47;156;44;3;2;34;33;0;36;0;4;3;0;0;0;0;0;0;34;33;0;36;0;4;3;0;0;0;0;0;0;0
2;35;68;34;70;11;44;44;122;5;3;0;0;0;2;34;72;53;80;0;4;3;0;0;0;0;0;0;34;72;53;80;0;4;3;0;0;0;0;0;0;0
2;16;40;48;42;10;81;95;44;5;3;0;0;0;2;38;48;7;0;4;3;0;0;0;0;0;0;0;38;48;7;0;4;3;0;0;0;0;0;0;0;0
2;38;34;70;10;62;44;139;192;157;5;3;0;0;2;35;53;80;0;4;3;0;0;0;0;0;0;0;35;53;80;0;4;3;0;0;0;0;0;0;0;0
2;37;36;63;35;8;47;47;106;5;3;0;0;0;2;39;62;34;0;4;3;0;0;0;0;0;0;0;39;62;34;0;4;3;0;0;0;0;0;0;0;0
2;39;34;104;35;177;5;3;0;0;0;0;0;0;2;34;33;153;40;163;4;3;0;0;0;0;0;0;34;33;153;40;163;4;3;0;0;0;0;0;0;0
2;35;82;34;133;5;3;0;0;0;0;0;0;0;2;34;90;33;0;4;3;0;0;0;0;0;0;0;34;90;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;10;98;43;65;26;192;115;72;5;3;0;2;38;0;7;75;0;4;3;0;0;0;0;0;0;38;0;7;75;0;4;3;0;0;0;0;0;0;0
2;38;34;66;8;20;112;152;112;199;192;93;44;3;2;35;33;67;41;0;4;3;0;0;0;0;0;0;35;33;67;41;0;4;3;0;0;0;0;0;0;0
2;37;36;80;8;37;95;95;43;5;3;0;0;0;2;39;95;41;0;4;3;0;0;0;0;0;0;0;39;95;41;0;4;3;0;0;0;0;0;0;0;0
2;39;34;20;81;78;35;19;112;197;93;5;3;0;2;34;33;0;34;0;4;3;0;0;0;0;0;0;34;33;0;34;0;4;3;0;0;0;0;0;0;0
2;35;49;34;10;128;112;155;8;9;146;102;162;3;2;34;51;33;0;41;0;4;3;0;0;0;0;0;34;51;33;0;41;0;4;3;0;0;0;0;0;0
2;16;40;71;35;11;113;105;5;3;0;0;0;0;2;38;94;63;0;4;3;0;0;0;0;0;0;0;38;94;63;0;4;3;0;0;0;0;0;0;0;0
2;38;34;69;45;10;108;81;109;47;5;3;0;0;2;35;33;78;45;0;4;3;0;0;0;0;0;0;35;33;78;45;0;4;3;0;0;0;0;0;0;0
2;37;36;58;42;35;35;139;72;5;3;0;0;0;2;69;60;0;4;3;0;0;0;0;0;0;0;0;69;60;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;61;35;14;195;192;47;112;62;5;3;0;2;34;33;61;40;0;4;3;0;0;0;0;0;0;34;33;61;40;0;4;3;0;0;0;0;0;0;0
2;35;54;34;10;128;44;78;8;9;81;93;44;3;2;34;56;33;0;36;0;4;3;0;0;0;0;0;34;56;33;0;36;0;4;3;0;0;0;0;0;0
2;16;40;89;35;171;5;3;0;0;0;0;0;0;2;38;100;40;104;4;3;0;0;0;0;0;0;0;38;100;40;104;4;3;0;0;0;0;0;0;0;0
2;38;34;63;35;30;192;143;81;197;41;5;3;0;2;35;33;62;57;0;4;3;0;0;0;0;0;0;35;33;62;57;0;4;3;0;0;0;0;0;0;0
2;37;36;83;35;177;5;3;0;0;0;0;0;0;2;39;99;40;163;4;3;0;0;0;0;0;0;0;39;99;40;163;4;3;0;0;0;0;0;0;0;0
2;39;34;76;35;124;5;3;0;0;0;0;0;0;2;34;33;89;34;125;4;3;0;0;0;0;0;0;34;33;89;34;125;4;3;0;0;0;0;0;0;0
2;35;67;34;13;195;130;60;10;108;81;195;127;3;2;34;73;33;0;37;0;4;3;0;0;0;0;0;34;73;33;0;37;0;4;3;0;0;0;0;0;0
2;16;40;48;42;125;35;23;192;120;81;5;3;0;2;38;48;7;0;34;0;4;3;0;0;0;0;0;38;48;7;0;34;0;4;3;0;0;0;0;0;0
2;38;34;57;8;137;5;3;0;0;0;0;0;0;2;35;33;58;41;135;4;3;0;0;0;0;0;0;35;33;58;41;135;4;3;0;0;0;0;0;0;0
2;37;36;90;8;13;150;192;59;25;44;195;93;3;2;39;154;41;0;0;4;3;0;0;0;0;0;0;39;154;41;0;0;4;3;0;0;0;0;0;0;0
2;39;34;74;10;128;44;64;192;115;101;5;3;0;2;34;33;83;0;4;3;0;0;0;0;0;0;0;34;33;83;0;4;3;0;0;0;0;0;0;0;0
2;35;49;34;26;92;44;122;43;148;35;9;87;3;2;34;51;33;126;47;40;0;4;3;0;0;0;0;34;51;33;126;47;40;0;4;3;0;0;0;0;0
2;16;40;173;35;54;5;3;0;0;0;0;0;0;2;38;176;60;56;4;3;0;0;0;0;0;0;0;38;176;60;56;4;3;0;0;0;0;0;0;0;0
